"Country or Area","Year(s)","Variant","Value"
"Bahamas","2092","Median PI","412.13"
"Bahamas","2092","Upper 80 PI","496.758"
"Bahamas","2092","Lower 80 PI","328.406"
"Bahamas","2092","Upper 95 PI","544.426"
"Bahamas","2092","Lower 95 PI","281.901"
"Bahamas","2091","Medium","413.457"
"Bahamas","2091","High","566.819"
"Bahamas","2091","Low","295.752"
"Bahamas","2091","Constant fertility","385.099"
"Bahamas","2091","Instant replacement","619.992"
"Bahamas","2091","Zero migration","316.219"
"Bahamas","2091","Constant mortality","365.503"
"Bahamas","2091","No change","338.026"
"Bahamas","2091","Momentum","450.67"
"Bahamas","2091","Instant replacement zero migration","499.913"
"Bahamas","2091","Median PI","413.457"
"Bahamas","2091","Upper 80 PI","496.776"
"Bahamas","2091","Lower 80 PI","331.172"
"Bahamas","2091","Upper 95 PI","543.741"
"Bahamas","2091","Lower 95 PI","285.388"
"Bahamas","2090","Medium","414.804"
"Bahamas","2090","High","564.734"
"Bahamas","2090","Low","299.047"
"Bahamas","2090","Constant fertility","387.231"
"Bahamas","2090","Instant replacement","617.173"
"Bahamas","2090","Zero migration","319.015"
"Bahamas","2090","Constant mortality","367.457"
"Bahamas","2090","No change","340.711"
"Bahamas","2090","Momentum","450.836"
"Bahamas","2090","Instant replacement zero migration","499.241"
"Bahamas","2090","Median PI","414.804"
"Bahamas","2090","Upper 80 PI","496.919"
"Bahamas","2090","Lower 80 PI","334.116"
"Bahamas","2090","Upper 95 PI","543.119"
"Bahamas","2090","Lower 95 PI","288.943"
"Bahamas","2089","Medium","416.15"
"Bahamas","2089","High","562.685"
"Bahamas","2089","Low","302.35"
"Bahamas","2089","Constant fertility","389.357"
"Bahamas","2089","Instant replacement","614.396"
"Bahamas","2089","Zero migration","321.82"
"Bahamas","2089","Constant mortality","369.447"
"Bahamas","2089","No change","343.432"
"Bahamas","2089","Momentum","451.036"
"Bahamas","2089","Instant replacement zero migration","498.599"
"Bahamas","2089","Median PI","416.15"
"Bahamas","2089","Upper 80 PI","496.858"
"Bahamas","2089","Lower 80 PI","336.745"
"Bahamas","2089","Upper 95 PI","541.998"
"Bahamas","2089","Lower 95 PI","292.455"
"Bahamas","2088","Medium","417.492"
"Bahamas","2088","High","560.662"
"Bahamas","2088","Low","305.65"
"Bahamas","2088","Constant fertility","391.481"
"Bahamas","2088","Instant replacement","611.664"
"Bahamas","2088","Zero migration","324.626"
"Bahamas","2088","Constant mortality","371.452"
"Bahamas","2088","No change","346.18"
"Bahamas","2088","Momentum","451.272"
"Bahamas","2088","Instant replacement zero migration","497.988"
"Bahamas","2088","Median PI","417.492"
"Bahamas","2088","Upper 80 PI","496.735"
"Bahamas","2088","Lower 80 PI","339.262"
"Bahamas","2088","Upper 95 PI","540.785"
"Bahamas","2088","Lower 95 PI","296.052"
"Bahamas","2087","Medium","418.839"
"Bahamas","2087","High","558.698"
"Bahamas","2087","Low","308.95"
"Bahamas","2087","Constant fertility","393.597"
"Bahamas","2087","Instant replacement","608.968"
"Bahamas","2087","Zero migration","327.445"
"Bahamas","2087","Constant mortality","373.498"
"Bahamas","2087","No change","348.945"
"Bahamas","2087","Momentum","451.553"
"Bahamas","2087","Instant replacement zero migration","497.408"
"Bahamas","2087","Median PI","418.838"
"Bahamas","2087","Upper 80 PI","496.266"
"Bahamas","2087","Lower 80 PI","341.556"
"Bahamas","2087","Upper 95 PI","539.536"
"Bahamas","2087","Lower 95 PI","299.371"
"Bahamas","2086","Medium","420.2"
"Bahamas","2086","High","556.808"
"Bahamas","2086","Low","312.255"
"Bahamas","2086","Constant fertility","395.702"
"Bahamas","2086","Instant replacement","606.322"
"Bahamas","2086","Zero migration","330.283"
"Bahamas","2086","Constant mortality","375.592"
"Bahamas","2086","No change","351.733"
"Bahamas","2086","Momentum","451.885"
"Bahamas","2086","Instant replacement zero migration","496.865"
"Bahamas","2086","Median PI","420.2"
"Bahamas","2086","Upper 80 PI","495.767"
"Bahamas","2086","Lower 80 PI","344.149"
"Bahamas","2086","Upper 95 PI","538.137"
"Bahamas","2086","Lower 95 PI","302.592"
"Bahamas","2085","Medium","421.554"
"Bahamas","2085","High","554.958"
"Bahamas","2085","Low","315.543"
"Bahamas","2085","Constant fertility","397.781"
"Bahamas","2085","Instant replacement","603.713"
"Bahamas","2085","Zero migration","333.12"
"Bahamas","2085","Constant mortality","377.711"
"Bahamas","2085","No change","354.537"
"Bahamas","2085","Momentum","452.263"
"Bahamas","2085","Instant replacement zero migration","496.361"
"Bahamas","2085","Median PI","421.554"
"Bahamas","2085","Upper 80 PI","495.851"
"Bahamas","2085","Lower 80 PI","346.991"
"Bahamas","2085","Upper 95 PI","536.997"
"Bahamas","2085","Lower 95 PI","305.968"
"Bahamas","2084","Medium","422.893"
"Bahamas","2084","High","553.136"
"Bahamas","2084","Low","318.809"
"Bahamas","2084","Constant fertility","399.832"
"Bahamas","2084","Instant replacement","601.134"
"Bahamas","2084","Zero migration","335.942"
"Bahamas","2084","Constant mortality","379.846"
"Bahamas","2084","No change","357.346"
"Bahamas","2084","Momentum","452.68"
"Bahamas","2084","Instant replacement zero migration","495.885"
"Bahamas","2084","Median PI","422.893"
"Bahamas","2084","Upper 80 PI","496.315"
"Bahamas","2084","Lower 80 PI","349.758"
"Bahamas","2084","Upper 95 PI","536.084"
"Bahamas","2084","Lower 95 PI","309.542"
"Bahamas","2083","Medium","424.225"
"Bahamas","2083","High","551.357"
"Bahamas","2083","Low","322.06"
"Bahamas","2083","Constant fertility","401.858"
"Bahamas","2083","Instant replacement","598.599"
"Bahamas","2083","Zero migration","338.765"
"Bahamas","2083","Constant mortality","382"
"Bahamas","2083","No change","360.163"
"Bahamas","2083","Momentum","453.141"
"Bahamas","2083","Instant replacement zero migration","495.44"
"Bahamas","2083","Median PI","424.225"
"Bahamas","2083","Upper 80 PI","496.326"
"Bahamas","2083","Lower 80 PI","352.412"
"Bahamas","2083","Upper 95 PI","534.66"
"Bahamas","2083","Lower 95 PI","312.838"
"Bahamas","2082","Medium","425.536"
"Bahamas","2082","High","549.61"
"Bahamas","2082","Low","325.288"
"Bahamas","2082","Constant fertility","403.856"
"Bahamas","2082","Instant replacement","596.1"
"Bahamas","2082","Zero migration","341.579"
"Bahamas","2082","Constant mortality","384.159"
"Bahamas","2082","No change","362.98"
"Bahamas","2082","Momentum","453.647"
"Bahamas","2082","Instant replacement zero migration","495.024"
"Bahamas","2082","Median PI","425.536"
"Bahamas","2082","Upper 80 PI","495.904"
"Bahamas","2082","Lower 80 PI","354.872"
"Bahamas","2082","Upper 95 PI","533.178"
"Bahamas","2082","Lower 95 PI","315.974"
"Bahamas","2081","Medium","426.822"
"Bahamas","2081","High","547.88"
"Bahamas","2081","Low","328.495"
"Bahamas","2081","Constant fertility","405.83"
"Bahamas","2081","Instant replacement","593.634"
"Bahamas","2081","Zero migration","344.366"
"Bahamas","2081","Constant mortality","386.322"
"Bahamas","2081","No change","365.792"
"Bahamas","2081","Momentum","454.197"
"Bahamas","2081","Instant replacement zero migration","494.635"
"Bahamas","2081","Median PI","426.822"
"Bahamas","2081","Upper 80 PI","495.362"
"Bahamas","2081","Lower 80 PI","357.204"
"Bahamas","2081","Upper 95 PI","531.658"
"Bahamas","2081","Lower 95 PI","319.545"
"Bahamas","2080","Medium","428.082"
"Bahamas","2080","High","546.159"
"Bahamas","2080","Low","331.671"
"Bahamas","2080","Constant fertility","407.764"
"Bahamas","2080","Instant replacement","591.193"
"Bahamas","2080","Zero migration","347.132"
"Bahamas","2080","Constant mortality","388.478"
"Bahamas","2080","No change","368.59"
"Bahamas","2080","Momentum","454.779"
"Bahamas","2080","Instant replacement zero migration","494.269"
"Bahamas","2080","Median PI","428.082"
"Bahamas","2080","Upper 80 PI","495.182"
