"Country or Area","Year(s)","Variant","Value"
"Dominica","2056","Upper 95 PI","81.661"
"Dominica","2056","Lower 95 PI","63.45"
"Dominica","2055","Medium","72.959"
"Dominica","2055","High","81.38"
"Dominica","2055","Low","65.07"
"Dominica","2055","Constant fertility","72.94"
"Dominica","2055","Instant replacement","82.585"
"Dominica","2055","Zero migration","75.483"
"Dominica","2055","Constant mortality","68.765"
"Dominica","2055","No change","68.743"
"Dominica","2055","Momentum","81.073"
"Dominica","2055","Instant replacement zero migration","85.358"
"Dominica","2055","Median PI","72.959"
"Dominica","2055","Upper 80 PI","78.75"
"Dominica","2055","Lower 80 PI","67.19"
"Dominica","2055","Upper 95 PI","81.552"
"Dominica","2055","Lower 95 PI","64.02"
"Dominica","2054","Medium","73.222"
"Dominica","2054","High","81.278"
"Dominica","2054","Low","65.618"
"Dominica","2054","Constant fertility","73.21"
"Dominica","2054","Instant replacement","82.454"
"Dominica","2054","Zero migration","75.642"
"Dominica","2054","Constant mortality","69.194"
"Dominica","2054","No change","69.18"
"Dominica","2054","Momentum","80.999"
"Dominica","2054","Instant replacement zero migration","85.109"
"Dominica","2054","Median PI","73.221"
"Dominica","2054","Upper 80 PI","78.78"
"Dominica","2054","Lower 80 PI","67.629"
"Dominica","2054","Upper 95 PI","81.529"
"Dominica","2054","Lower 95 PI","64.653"
"Dominica","2053","Medium","73.475"
"Dominica","2053","High","81.177"
"Dominica","2053","Low","66.153"
"Dominica","2053","Constant fertility","73.469"
"Dominica","2053","Instant replacement","82.321"
"Dominica","2053","Zero migration","75.796"
"Dominica","2053","Constant mortality","69.611"
"Dominica","2053","No change","69.603"
"Dominica","2053","Momentum","80.934"
"Dominica","2053","Instant replacement zero migration","84.862"
"Dominica","2053","Median PI","73.476"
"Dominica","2053","Upper 80 PI","78.806"
"Dominica","2053","Lower 80 PI","68.059"
"Dominica","2053","Upper 95 PI","81.518"
"Dominica","2053","Lower 95 PI","65.203"
"Dominica","2052","Medium","73.711"
"Dominica","2052","High","81.079"
"Dominica","2052","Low","66.67"
"Dominica","2052","Constant fertility","73.714"
"Dominica","2052","Instant replacement","82.186"
"Dominica","2052","Zero migration","75.941"
"Dominica","2052","Constant mortality","70.012"
"Dominica","2052","No change","70.012"
"Dominica","2052","Momentum","80.874"
"Dominica","2052","Instant replacement zero migration","84.62"
"Dominica","2052","Median PI","73.711"
"Dominica","2052","Upper 80 PI","78.771"
"Dominica","2052","Lower 80 PI","68.436"
"Dominica","2052","Upper 95 PI","81.437"
"Dominica","2052","Lower 95 PI","65.656"
"Dominica","2051","Medium","73.941"
"Dominica","2051","High","80.985"
"Dominica","2051","Low","67.173"
"Dominica","2051","Constant fertility","73.951"
"Dominica","2051","Instant replacement","82.058"
"Dominica","2051","Zero migration","76.071"
"Dominica","2051","Constant mortality","70.409"
"Dominica","2051","No change","70.418"
"Dominica","2051","Momentum","80.817"
"Dominica","2051","Instant replacement zero migration","84.379"
"Dominica","2051","Median PI","73.941"
"Dominica","2051","Upper 80 PI","78.731"
"Dominica","2051","Lower 80 PI","68.816"
"Dominica","2051","Upper 95 PI","81.393"
"Dominica","2051","Lower 95 PI","66.168"
"Dominica","2050","Medium","74.167"
"Dominica","2050","High","80.896"
"Dominica","2050","Low","67.657"
"Dominica","2050","Constant fertility","74.179"
"Dominica","2050","Instant replacement","81.939"
"Dominica","2050","Zero migration","76.193"
"Dominica","2050","Constant mortality","70.8"
"Dominica","2050","No change","70.813"
"Dominica","2050","Momentum","80.757"
"Dominica","2050","Instant replacement zero migration","84.145"
"Dominica","2050","Median PI","74.167"
"Dominica","2050","Upper 80 PI","78.753"
"Dominica","2050","Lower 80 PI","69.222"
"Dominica","2050","Upper 95 PI","81.39"
"Dominica","2050","Lower 95 PI","66.765"
"Dominica","2049","Medium","74.377"
"Dominica","2049","High","80.805"
"Dominica","2049","Low","68.127"
"Dominica","2049","Constant fertility","74.394"
"Dominica","2049","Instant replacement","81.825"
"Dominica","2049","Zero migration","76.319"
"Dominica","2049","Constant mortality","71.183"
"Dominica","2049","No change","71.201"
"Dominica","2049","Momentum","80.699"
"Dominica","2049","Instant replacement zero migration","83.933"
"Dominica","2049","Median PI","74.378"
"Dominica","2049","Upper 80 PI","78.821"
"Dominica","2049","Lower 80 PI","69.629"
"Dominica","2049","Upper 95 PI","81.339"
"Dominica","2049","Lower 95 PI","67.294"
"Dominica","2048","Medium","74.576"
"Dominica","2048","High","80.712"
"Dominica","2048","Low","68.581"
"Dominica","2048","Constant fertility","74.594"
"Dominica","2048","Instant replacement","81.707"
"Dominica","2048","Zero migration","76.435"
"Dominica","2048","Constant mortality","71.549"
"Dominica","2048","No change","71.57"
"Dominica","2048","Momentum","80.647"
"Dominica","2048","Instant replacement zero migration","83.724"
"Dominica","2048","Median PI","74.576"
"Dominica","2048","Upper 80 PI","78.865"
"Dominica","2048","Lower 80 PI","69.997"
"Dominica","2048","Upper 95 PI","81.262"
"Dominica","2048","Lower 95 PI","67.761"
"Dominica","2047","Medium","74.769"
"Dominica","2047","High","80.623"
"Dominica","2047","Low","69.025"
"Dominica","2047","Constant fertility","74.786"
"Dominica","2047","Instant replacement","81.593"
"Dominica","2047","Zero migration","76.528"
"Dominica","2047","Constant mortality","71.9"
"Dominica","2047","No change","71.919"
"Dominica","2047","Momentum","80.602"
"Dominica","2047","Instant replacement zero migration","83.498"
"Dominica","2047","Median PI","74.769"
"Dominica","2047","Upper 80 PI","78.901"
"Dominica","2047","Lower 80 PI","70.349"
"Dominica","2047","Upper 95 PI","81.201"
"Dominica","2047","Lower 95 PI","68.278"
"Dominica","2046","Medium","74.947"
"Dominica","2046","High","80.532"
"Dominica","2046","Low","69.45"
"Dominica","2046","Constant fertility","74.962"
"Dominica","2046","Instant replacement","81.48"
"Dominica","2046","Zero migration","76.615"
"Dominica","2046","Constant mortality","72.237"
"Dominica","2046","No change","72.257"
"Dominica","2046","Momentum","80.553"
"Dominica","2046","Instant replacement zero migration","83.279"
"Dominica","2046","Median PI","74.946"
"Dominica","2046","Upper 80 PI","78.931"
"Dominica","2046","Lower 80 PI","70.665"
"Dominica","2046","Upper 95 PI","81.095"
"Dominica","2046","Lower 95 PI","68.76"
"Dominica","2045","Medium","75.112"
"Dominica","2045","High","80.433"
"Dominica","2045","Low","69.858"
"Dominica","2045","Constant fertility","75.126"
"Dominica","2045","Instant replacement","81.361"
"Dominica","2045","Zero migration","76.692"
"Dominica","2045","Constant mortality","72.559"
"Dominica","2045","No change","72.575"
"Dominica","2045","Momentum","80.495"
"Dominica","2045","Instant replacement zero migration","83.063"
"Dominica","2045","Median PI","75.112"
"Dominica","2045","Upper 80 PI","78.91"
"Dominica","2045","Lower 80 PI","70.944"
"Dominica","2045","Upper 95 PI","80.945"
"Dominica","2045","Lower 95 PI","69.152"
"Dominica","2044","Medium","75.262"
"Dominica","2044","High","80.323"
"Dominica","2044","Low","70.249"
"Dominica","2044","Constant fertility","75.275"
"Dominica","2044","Instant replacement","81.237"
"Dominica","2044","Zero migration","76.751"
"Dominica","2044","Constant mortality","72.869"
"Dominica","2044","No change","72.883"
"Dominica","2044","Momentum","80.434"
"Dominica","2044","Instant replacement zero migration","82.841"
"Dominica","2044","Median PI","75.262"
"Dominica","2044","Upper 80 PI","78.894"
"Dominica","2044","Lower 80 PI","71.246"
"Dominica","2044","Upper 95 PI","80.803"
"Dominica","2044","Lower 95 PI","69.529"
"Dominica","2043","Medium","75.391"
"Dominica","2043","High","80.198"
"Dominica","2043","Low","70.618"
"Dominica","2043","Constant fertility","75.401"
"Dominica","2043","Instant replacement","81.103"
"Dominica","2043","Zero migration","76.795"
"Dominica","2043","Constant mortality","73.154"
"Dominica","2043","No change","73.165"
"Dominica","2043","Momentum","80.365"
"Dominica","2043","Instant replacement zero migration","82.609"
"Dominica","2043","Median PI","75.391"
"Dominica","2043","Upper 80 PI","78.862"
"Dominica","2043","Lower 80 PI","71.565"
"Dominica","2043","Upper 95 PI","80.688"
"Dominica","2043","Lower 95 PI","69.916"
"Dominica","2042","Medium","75.504"
"Dominica","2042","High","80.063"
"Dominica","2042","Low","70.966"
"Dominica","2042","Constant fertility","75.511"
"Dominica","2042","Instant replacement","80.958"
"Dominica","2042","Zero migration","76.823"
"Dominica","2042","Constant mortality","73.418"
"Dominica","2042","No change","73.424"
"Dominica","2042","Momentum","80.278"
"Dominica","2042","Instant replacement zero migration","82.371"
"Dominica","2042","Median PI","75.504"
"Dominica","2042","Upper 80 PI","78.819"
"Dominica","2042","Lower 80 PI","71.896"
"Dominica","2042","Upper 95 PI","80.58"
"Dominica","2042","Lower 95 PI","70.31"
"Dominica","2041","Medium","75.593"
"Dominica","2041","High","79.904"
"Dominica","2041","Low","71.29"
"Dominica","2041","Constant fertility","75.599"
"Dominica","2041","Instant replacement","80.797"
"Dominica","2041","Zero migration","76.831"
"Dominica","2041","Constant mortality","73.656"
"Dominica","2041","No change","73.664"
"Dominica","2041","Momentum","80.177"
"Dominica","2041","Instant replacement zero migration","82.124"
"Dominica","2041","Median PI","75.592"
"Dominica","2041","Upper 80 PI","78.781"
"Dominica","2041","Lower 80 PI","72.195"
"Dominica","2041","Upper 95 PI","80.461"
"Dominica","2041","Lower 95 PI","70.686"
"Dominica","2040","Medium","75.668"
"Dominica","2040","High","79.734"
"Dominica","2040","Low","71.604"
"Dominica","2040","Constant fertility","75.675"
"Dominica","2040","Instant replacement","80.626"
"Dominica","2040","Zero migration","76.818"
"Dominica","2040","Constant mortality","73.87"
"Dominica","2040","No change","73.879"
"Dominica","2040","Momentum","80.061"
"Dominica","2040","Instant replacement zero migration","81.859"
"Dominica","2040","Median PI","75.667"
"Dominica","2040","Upper 80 PI","78.713"
"Dominica","2040","Lower 80 PI","72.45"
"Dominica","2040","Upper 95 PI","80.317"
"Dominica","2040","Lower 95 PI","71.018"
"Dominica","2039","Medium","75.722"
"Dominica","2039","High","79.549"
"Dominica","2039","Low","71.901"
"Dominica","2039","Constant fertility","75.73"
"Dominica","2039","Instant replacement","80.441"
"Dominica","2039","Zero migration","76.787"
"Dominica","2039","Constant mortality","74.064"
"Dominica","2039","No change","74.069"
"Dominica","2039","Momentum","79.918"
"Dominica","2039","Instant replacement zero migration","81.578"
"Dominica","2039","Median PI","75.722"
"Dominica","2039","Upper 80 PI","78.62"
"Dominica","2039","Lower 80 PI","72.685"
"Dominica","2039","Upper 95 PI","80.159"
"Dominica","2039","Lower 95 PI","71.325"
"Dominica","2038","Medium","75.745"
"Dominica","2038","High","79.328"
"Dominica","2038","Low","72.169"
"Dominica","2038","Constant fertility","75.749"
"Dominica","2038","Instant replacement","80.226"
"Dominica","2038","Zero migration","76.739"
"Dominica","2038","Constant mortality","74.227"
"Dominica","2038","No change","74.228"
"Dominica","2038","Momentum","79.751"
"Dominica","2038","Instant replacement zero migration","81.279"
"Dominica","2038","Median PI","75.745"
"Dominica","2038","Upper 80 PI","78.49"
"Dominica","2038","Lower 80 PI","72.884"
"Dominica","2038","Upper 95 PI","79.935"
"Dominica","2038","Lower 95 PI","71.565"
"Dominica","2037","Medium","75.743"
"Dominica","2037","High","79.076"
"Dominica","2037","Low","72.412"
"Dominica","2037","Constant fertility","75.746"
"Dominica","2037","Instant replacement","79.983"
"Dominica","2037","Zero migration","76.656"
"Dominica","2037","Constant mortality","74.355"
"Dominica","2037","No change","74.359"
"Dominica","2037","Momentum","79.564"
"Dominica","2037","Instant replacement zero migration","80.951"
"Dominica","2037","Median PI","75.743"
"Dominica","2037","Upper 80 PI","78.318"
"Dominica","2037","Lower 80 PI","73.053"
"Dominica","2037","Upper 95 PI","79.629"
"Dominica","2037","Lower 95 PI","71.774"
"Dominica","2036","Medium","75.717"
"Dominica","2036","High","78.799"
"Dominica","2036","Low","72.635"
"Dominica","2036","Constant fertility","75.723"
"Dominica","2036","Instant replacement","79.714"
"Dominica","2036","Zero migration","76.549"
"Dominica","2036","Constant mortality","74.46"
"Dominica","2036","No change","74.463"
"Dominica","2036","Momentum","79.339"
"Dominica","2036","Instant replacement zero migration","80.596"
"Dominica","2036","Median PI","75.717"
"Dominica","2036","Upper 80 PI","78.117"
"Dominica","2036","Lower 80 PI","73.199"
"Dominica","2036","Upper 95 PI","79.36"
"Dominica","2036","Lower 95 PI","72.004"
"Dominica","2035","Medium","75.66"
"Dominica","2035","High","78.489"
"Dominica","2035","Low","72.835"
"Dominica","2035","Constant fertility","75.668"
"Dominica","2035","Instant replacement","79.414"
"Dominica","2035","Zero migration","76.425"
"Dominica","2035","Constant mortality","74.529"
"Dominica","2035","No change","74.534"
"Dominica","2035","Momentum","79.079"
"Dominica","2035","Instant replacement zero migration","80.218"
"Dominica","2035","Median PI","75.66"
"Dominica","2035","Upper 80 PI","77.885"
"Dominica","2035","Lower 80 PI","73.327"
"Dominica","2035","Upper 95 PI","79.1"
"Dominica","2035","Lower 95 PI","72.212"
"Dominica","2034","Medium","75.579"
"Dominica","2034","High","78.149"
"Dominica","2034","Low","73.012"
"Dominica","2034","Constant fertility","75.59"
"Dominica","2034","Instant replacement","79.087"
"Dominica","2034","Zero migration","76.274"
"Dominica","2034","Constant mortality","74.559"
"Dominica","2034","No change","74.568"
"Dominica","2034","Momentum","78.789"
"Dominica","2034","Instant replacement zero migration","79.813"
"Dominica","2034","Median PI","75.58"
"Dominica","2034","Upper 80 PI","77.627"
"Dominica","2034","Lower 80 PI","73.43"
"Dominica","2034","Upper 95 PI","78.754"
"Dominica","2034","Lower 95 PI","72.382"
"Dominica","2033","Medium","75.474"
"Dominica","2033","High","77.776"
"Dominica","2033","Low","73.169"
"Dominica","2033","Constant fertility","75.484"
"Dominica","2033","Instant replacement","78.727"
"Dominica","2033","Zero migration","76.093"
"Dominica","2033","Constant mortality","74.561"
"Dominica","2033","No change","74.57"
"Dominica","2033","Momentum","78.463"
"Dominica","2033","Instant replacement zero migration","79.374"
"Dominica","2033","Median PI","75.474"
"Dominica","2033","Upper 80 PI","77.357"
"Dominica","2033","Lower 80 PI","73.501"
"Dominica","2033","Upper 95 PI","78.368"
"Dominica","2033","Lower 95 PI","72.517"
"Dominica","2032","Medium","75.338"
"Dominica","2032","High","77.37"
"Dominica","2032","Low","73.305"
"Dominica","2032","Constant fertility","75.347"
"Dominica","2032","Instant replacement","78.327"
"Dominica","2032","Zero migration","75.891"
"Dominica","2032","Constant mortality","74.535"
"Dominica","2032","No change","74.544"
"Dominica","2032","Momentum","78.1"
"Dominica","2032","Instant replacement zero migration","78.903"
"Dominica","2032","Median PI","75.338"
"Dominica","2032","Upper 80 PI","77.068"
"Dominica","2032","Lower 80 PI","73.547"
"Dominica","2032","Upper 95 PI","78.001"
"Dominica","2032","Lower 95 PI","72.619"
"Dominica","2031","Medium","75.178"
"Dominica","2031","High","76.962"
"Dominica","2031","Low","73.392"
"Dominica","2031","Constant fertility","75.183"
"Dominica","2031","Instant replacement","77.897"
"Dominica","2031","Zero migration","75.663"
"Dominica","2031","Constant mortality","74.478"
"Dominica","2031","No change","74.485"
"Dominica","2031","Momentum","77.699"
"Dominica","2031","Instant replacement zero migration","78.401"
"Dominica","2031","Median PI","75.178"
"Dominica","2031","Upper 80 PI","76.736"
"Dominica","2031","Lower 80 PI","73.554"
"Dominica","2031","Upper 95 PI","77.602"
"Dominica","2031","Lower 95 PI","72.707"
"Dominica","2030","Medium","74.988"
"Dominica","2030","High","76.549"
"Dominica","2030","Low","73.427"
"Dominica","2030","Constant fertility","74.991"
"Dominica","2030","Instant replacement","77.433"
"Dominica","2030","Zero migration","75.409"
"Dominica","2030","Constant mortality","74.38"
"Dominica","2030","No change","74.384"
"Dominica","2030","Momentum","77.269"
"Dominica","2030","Instant replacement zero migration","77.871"
"Dominica","2030","Median PI","74.988"
"Dominica","2030","Upper 80 PI","76.378"
"Dominica","2030","Lower 80 PI","73.535"
"Dominica","2030","Upper 95 PI","77.155"
"Dominica","2030","Lower 95 PI","72.794"
"Dominica","2029","Medium","74.77"
"Dominica","2029","High","76.103"
"Dominica","2029","Low","73.438"
"Dominica","2029","Constant fertility","74.773"
"Dominica","2029","Instant replacement","76.939"
"Dominica","2029","Zero migration","75.135"
"Dominica","2029","Constant mortality","74.254"
"Dominica","2029","No change","74.257"
"Dominica","2029","Momentum","76.808"
"Dominica","2029","Instant replacement zero migration","77.317"
"Dominica","2029","Median PI","74.77"
"Dominica","2029","Upper 80 PI","76.016"
"Dominica","2029","Lower 80 PI","73.495"
"Dominica","2029","Upper 95 PI","76.68"
"Dominica","2029","Lower 95 PI","72.866"
"Dominica","2028","Medium","74.527"
"Dominica","2028","High","75.627"
"Dominica","2028","Low","73.425"
"Dominica","2028","Constant fertility","74.531"
"Dominica","2028","Instant replacement","76.418"
"Dominica","2028","Zero migration","74.844"
"Dominica","2028","Constant mortality","74.11"
"Dominica","2028","No change","74.114"
"Dominica","2028","Momentum","76.316"
"Dominica","2028","Instant replacement zero migration","76.743"
"Dominica","2028","Median PI","74.527"
"Dominica","2028","Upper 80 PI","75.605"
"Dominica","2028","Lower 80 PI","73.422"
"Dominica","2028","Upper 95 PI","76.167"
"Dominica","2028","Lower 95 PI","72.895"
"Dominica","2027","Medium","74.264"
"Dominica","2027","High","75.131"
"Dominica","2027","Low","73.397"
"Dominica","2027","Constant fertility","74.27"
"Dominica","2027","Instant replacement","75.874"
"Dominica","2027","Zero migration","74.527"
"Dominica","2027","Constant mortality","73.933"
"Dominica","2027","No change","73.939"
"Dominica","2027","Momentum","75.8"
"Dominica","2027","Instant replacement zero migration","76.141"
"Dominica","2027","Median PI","74.264"
"Dominica","2027","Upper 80 PI","75.161"
"Dominica","2027","Lower 80 PI","73.333"
"Dominica","2027","Upper 95 PI","75.654"
"Dominica","2027","Lower 95 PI","72.883"
"Dominica","2026","Medium","73.984"
"Dominica","2026","High","74.66"
"Dominica","2026","Low","73.311"
"Dominica","2026","Constant fertility","73.992"
"Dominica","2026","Instant replacement","75.308"
"Dominica","2026","Zero migration","74.182"
"Dominica","2026","Constant mortality","73.728"
"Dominica","2026","No change","73.736"
"Dominica","2026","Momentum","75.257"
"Dominica","2026","Instant replacement zero migration","75.51"
"Dominica","2026","Median PI","73.984"
"Dominica","2026","Upper 80 PI","74.721"
"Dominica","2026","Lower 80 PI","73.23"
"Dominica","2026","Upper 95 PI","75.124"
"Dominica","2026","Lower 95 PI","72.859"
"Dominica","2025","Medium","73.685"
"Dominica","2025","High","74.212"
"Dominica","2025","Low","73.159"
"Dominica","2025","Constant fertility","73.691"
"Dominica","2025","Instant replacement","74.718"
"Dominica","2025","Zero migration","73.832"
"Dominica","2025","Constant mortality","73.499"
"Dominica","2025","No change","73.507"
"Dominica","2025","Momentum","74.692"
"Dominica","2025","Instant replacement zero migration","74.866"
"Dominica","2025","Median PI","73.685"
"Dominica","2025","Upper 80 PI","74.266"
"Dominica","2025","Lower 80 PI","73.113"
"Dominica","2025","Upper 95 PI","74.568"
"Dominica","2025","Lower 95 PI","72.82"
"Dominica","2024","Medium","73.368"
"Dominica","2024","High","73.743"
"Dominica","2024","Low","72.991"
"Dominica","2024","Constant fertility","73.371"
"Dominica","2024","Instant replacement","74.106"
"Dominica","2024","Zero migration","73.473"
"Dominica","2024","Constant mortality","73.259"
"Dominica","2024","No change","73.264"
"Dominica","2024","Momentum","74.105"
"Dominica","2024","Instant replacement zero migration","74.212"
"Dominica","2024","Median PI","73.368"
"Dominica","2024","Upper 80 PI","73.782"
"Dominica","2024","Lower 80 PI","72.97"
"Dominica","2024","Upper 95 PI","73.996"
"Dominica","2024","Lower 95 PI","72.752"
"Dominica","2023","Medium","73.04"
"Dominica","2023","High","73.266"
"Dominica","2023","Low","72.814"
"Dominica","2023","Constant fertility","73.041"
"Dominica","2023","Instant replacement","73.483"
"Dominica","2023","Zero migration","73.103"
"Dominica","2023","Constant mortality","73.007"
"Dominica","2023","No change","73.009"
"Dominica","2023","Momentum","73.508"
"Dominica","2023","Instant replacement zero migration","73.546"
"Dominica","2023","Median PI","73.04"
"Dominica","2023","Upper 80 PI","73.287"
"Dominica","2023","Lower 80 PI","72.8"
"Dominica","2023","Upper 95 PI","73.408"
"Dominica","2023","Lower 95 PI","72.673"
"Dominica","2022","Medium","72.737"
"Dominica","2022","High","72.813"
"Dominica","2022","Low","72.662"
"Dominica","2022","Constant fertility","72.737"
"Dominica","2022","Instant replacement","72.885"
"Dominica","2022","Zero migration","72.759"
"Dominica","2022","Constant mortality","72.737"
"Dominica","2022","No change","72.737"
"Dominica","2022","Momentum","72.906"
"Dominica","2022","Instant replacement zero migration","72.906"
"Dominica","2022","Median PI","72.738"
"Dominica","2022","Upper 80 PI","72.819"
"Dominica","2022","Lower 80 PI","72.657"
"Dominica","2022","Upper 95 PI","72.859"
"Dominica","2022","Lower 95 PI","72.616"
"Dominica","2021","Medium","72.412"
"Dominica","2020","Medium","71.995"
"Dominica","2019","Medium","71.428"
"Dominica","2018","Medium","70.823"
"Dominica","2017","Medium","70.403"
"Dominica","2016","Medium","70.075"
"Dominica","2015","Medium","70.007"
"Dominica","2014","Medium","69.371"
"Dominica","2013","Medium","68.819"
"Dominica","2012","Medium","68.888"
"Dominica","2011","Medium","68.742"
"Dominica","2010","Medium","68.755"
"Dominica","2009","Medium","68.787"
"Dominica","2008","Medium","68.782"
"Dominica","2007","Medium","68.775"
"Dominica","2006","Medium","68.742"
"Dominica","2005","Medium","68.674"
"Dominica","2004","Medium","68.574"
"Dominica","2003","Medium","68.442"
"Dominica","2002","Medium","68.262"
"Dominica","2001","Medium","68.153"
"Dominica","2000","Medium","68.346"
"Dominica","1999","Medium","68.698"
"Dominica","1998","Medium","68.938"
"Dominica","1997","Medium","69.081"
"Dominica","1996","Medium","69.166"
"Dominica","1995","Medium","69.201"
"Dominica","1994","Medium","69.198"
"Dominica","1993","Medium","69.169"
"Dominica","1992","Medium","69.112"
"Dominica","1991","Medium","69.141"
"Dominica","1990","Medium","69.481"
"Dominica","1989","Medium","69.975"
"Dominica","1988","Medium","70.397"
"Dominica","1987","Medium","70.808"
"Dominica","1986","Medium","71.215"
"Dominica","1985","Medium","71.596"
"Dominica","1984","Medium","71.936"
"Dominica","1983","Medium","72.269"
"Dominica","1982","Medium","72.626"
"Dominica","1981","Medium","72.932"
"Dominica","1980","Medium","72.978"
"Dominica","1979","Medium","72.768"
"Dominica","1978","Medium","72.478"
"Dominica","1977","Medium","72.142"
"Dominica","1976","Medium","71.748"
"Dominica","1975","Medium","71.3"
"Dominica","1974","Medium","70.822"
"Dominica","1973","Medium","70.334"
"Dominica","1972","Medium","69.87"
"Dominica","1971","Medium","69.43"
"Dominica","1970","Medium","68.895"
"Dominica","1969","Medium","68.007"
"Dominica","1968","Medium","66.865"
"Dominica","1967","Medium","65.76"
"Dominica","1966","Medium","64.728"
"Dominica","1965","Medium","63.744"
"Dominica","1964","Medium","62.843"
"Dominica","1963","Medium","62.031"
"Dominica","1962","Medium","61.224"
"Dominica","1961","Medium","60.395"
"Dominica","1960","Medium","59.379"
"Dominica","1959","Medium","57.821"
"Dominica","1958","Medium","55.972"
"Dominica","1957","Medium","54.316"
"Dominica","1956","Medium","52.951"
"Dominica","1955","Medium","51.895"
"Dominica","1954","Medium","51.214"
"Dominica","1953","Medium","50.81"
"Dominica","1952","Medium","50.544"
"Dominica","1951","Medium","50.362"
"Dominica","1950","Medium","50.188"

