"Country or Area","Year(s)","Variant","Value"
"Jamaica","2059","Median PI","2250.169"
"Jamaica","2059","Upper 80 PI","2471.837"
"Jamaica","2059","Lower 80 PI","2018.51"
"Jamaica","2059","Upper 95 PI","2570.89"
"Jamaica","2059","Lower 95 PI","1894.793"
"Jamaica","2058","Medium","2279.455"
"Jamaica","2058","High","2613.108"
"Jamaica","2058","Low","1975.007"
"Jamaica","2058","Constant fertility","2235.537"
"Jamaica","2058","Instant replacement","2832.703"
"Jamaica","2058","Zero migration","2758.511"
"Jamaica","2058","Constant mortality","2082.325"
"Jamaica","2058","No change","2038.89"
"Jamaica","2058","Momentum","3148.238"
"Jamaica","2058","Instant replacement zero migration","3365.624"
"Jamaica","2058","Median PI","2279.455"
"Jamaica","2058","Upper 80 PI","2492.96"
"Jamaica","2058","Lower 80 PI","2054.856"
"Jamaica","2058","Upper 95 PI","2589.744"
"Jamaica","2058","Lower 95 PI","1933.963"
"Jamaica","2057","Medium","2308.244"
"Jamaica","2057","High","2629.737"
"Jamaica","2057","Low","2012.628"
"Jamaica","2057","Constant fertility","2266.331"
"Jamaica","2057","Instant replacement","2842.688"
"Jamaica","2057","Zero migration","2773.139"
"Jamaica","2057","Constant mortality","2117.633"
"Jamaica","2057","No change","2076.166"
"Jamaica","2057","Momentum","3149.449"
"Jamaica","2057","Instant replacement zero migration","3358.602"
"Jamaica","2057","Median PI","2308.244"
"Jamaica","2057","Upper 80 PI","2513.492"
"Jamaica","2057","Lower 80 PI","2089.416"
"Jamaica","2057","Upper 95 PI","2609.033"
"Jamaica","2057","Lower 95 PI","1971.573"
"Jamaica","2056","Medium","2336.537"
"Jamaica","2056","High","2646.134"
"Jamaica","2056","Low","2049.684"
"Jamaica","2056","Constant fertility","2296.561"
"Jamaica","2056","Instant replacement","2852.412"
"Jamaica","2056","Zero migration","2787.303"
"Jamaica","2056","Constant mortality","2152.452"
"Jamaica","2056","No change","2112.885"
"Jamaica","2056","Momentum","3150.439"
"Jamaica","2056","Instant replacement zero migration","3351.448"
"Jamaica","2056","Median PI","2336.537"
"Jamaica","2056","Upper 80 PI","2535.288"
"Jamaica","2056","Lower 80 PI","2124.039"
"Jamaica","2056","Upper 95 PI","2627.68"
"Jamaica","2056","Lower 95 PI","2007.34"
"Jamaica","2055","Medium","2364.266"
"Jamaica","2055","High","2662.23"
"Jamaica","2055","Low","2086.115"
"Jamaica","2055","Constant fertility","2326.206"
"Jamaica","2055","Instant replacement","2861.854"
"Jamaica","2055","Zero migration","2800.936"
"Jamaica","2055","Constant mortality","2186.717"
"Jamaica","2055","No change","2149.032"
"Jamaica","2055","Momentum","3151.173"
"Jamaica","2055","Instant replacement zero migration","3344.157"
"Jamaica","2055","Median PI","2364.266"
"Jamaica","2055","Upper 80 PI","2556.498"
"Jamaica","2055","Lower 80 PI","2158.245"
"Jamaica","2055","Upper 95 PI","2645.733"
"Jamaica","2055","Lower 95 PI","2043.658"
"Jamaica","2054","Medium","2391.378"
"Jamaica","2054","High","2677.965"
"Jamaica","2054","Low","2121.869"
"Jamaica","2054","Constant fertility","2355.234"
"Jamaica","2054","Instant replacement","2870.971"
"Jamaica","2054","Zero migration","2813.972"
"Jamaica","2054","Constant mortality","2220.378"
"Jamaica","2054","No change","2184.579"
"Jamaica","2054","Momentum","3151.624"
"Jamaica","2054","Instant replacement zero migration","3336.68"
"Jamaica","2054","Median PI","2391.378"
"Jamaica","2054","Upper 80 PI","2577.22"
"Jamaica","2054","Lower 80 PI","2191.031"
"Jamaica","2054","Upper 95 PI","2663.186"
"Jamaica","2054","Lower 95 PI","2079.655"
"Jamaica","2053","Medium","2417.914"
"Jamaica","2053","High","2693.394"
"Jamaica","2053","Low","2156.983"
"Jamaica","2053","Constant fertility","2383.635"
"Jamaica","2053","Instant replacement","2879.762"
"Jamaica","2053","Zero migration","2826.463"
"Jamaica","2053","Constant mortality","2253.455"
"Jamaica","2053","No change","2219.494"
"Jamaica","2053","Momentum","3151.783"
"Jamaica","2053","Instant replacement zero migration","3328.997"
"Jamaica","2053","Median PI","2417.913"
"Jamaica","2053","Upper 80 PI","2598.121"
"Jamaica","2053","Lower 80 PI","2224.164"
"Jamaica","2053","Upper 95 PI","2680.398"
"Jamaica","2053","Lower 95 PI","2114.02"
"Jamaica","2052","Medium","2443.845"
"Jamaica","2052","High","2708.493"
"Jamaica","2052","Low","2191.425"
"Jamaica","2052","Constant fertility","2411.39"
"Jamaica","2052","Instant replacement","2888.227"
"Jamaica","2052","Zero migration","2838.393"
"Jamaica","2052","Constant mortality","2285.928"
"Jamaica","2052","No change","2253.76"
"Jamaica","2052","Momentum","3151.655"
"Jamaica","2052","Instant replacement zero migration","3321.122"
"Jamaica","2052","Median PI","2443.846"
"Jamaica","2052","Upper 80 PI","2617.979"
"Jamaica","2052","Lower 80 PI","2257.017"
"Jamaica","2052","Upper 95 PI","2698.485"
"Jamaica","2052","Lower 95 PI","2147.856"
"Jamaica","2051","Medium","2469.153"
"Jamaica","2051","High","2723.247"
"Jamaica","2051","Low","2225.171"
"Jamaica","2051","Constant fertility","2438.477"
"Jamaica","2051","Instant replacement","2896.397"
"Jamaica","2051","Zero migration","2849.736"
"Jamaica","2051","Constant mortality","2317.769"
"Jamaica","2051","No change","2287.358"
"Jamaica","2051","Momentum","3151.267"
"Jamaica","2051","Instant replacement zero migration","3313.095"
"Jamaica","2051","Median PI","2469.153"
"Jamaica","2051","Upper 80 PI","2637.067"
"Jamaica","2051","Lower 80 PI","2287.529"
"Jamaica","2051","Upper 95 PI","2717.96"
"Jamaica","2051","Lower 95 PI","2184.106"
"Jamaica","2050","Medium","2493.823"
"Jamaica","2050","High","2737.666"
"Jamaica","2050","Low","2258.211"
"Jamaica","2050","Constant fertility","2464.89"
"Jamaica","2050","Instant replacement","2904.349"
"Jamaica","2050","Zero migration","2860.481"
"Jamaica","2050","Constant mortality","2348.939"
"Jamaica","2050","No change","2320.249"
"Jamaica","2050","Momentum","3150.677"
"Jamaica","2050","Instant replacement zero migration","3304.978"
"Jamaica","2050","Median PI","2493.824"
"Jamaica","2050","Upper 80 PI","2656.713"
"Jamaica","2050","Lower 80 PI","2316.88"
"Jamaica","2050","Upper 95 PI","2736.069"
"Jamaica","2050","Lower 95 PI","2220.985"
"Jamaica","2049","Medium","2517.798"
"Jamaica","2049","High","2751.675"
"Jamaica","2049","Low","2290.487"
"Jamaica","2049","Constant fertility","2490.593"
"Jamaica","2049","Instant replacement","2912.121"
"Jamaica","2049","Zero migration","2870.564"
"Jamaica","2049","Constant mortality","2379.392"
"Jamaica","2049","No change","2352.41"
"Jamaica","2049","Momentum","3149.928"
"Jamaica","2049","Instant replacement zero migration","3296.805"
"Jamaica","2049","Median PI","2517.797"
"Jamaica","2049","Upper 80 PI","2675.57"
"Jamaica","2049","Lower 80 PI","2347.52"
"Jamaica","2049","Upper 95 PI","2752.411"
"Jamaica","2049","Lower 95 PI","2255.107"
"Jamaica","2048","Medium","2541.082"
"Jamaica","2048","High","2765.277"
"Jamaica","2048","Low","2322.011"
"Jamaica","2048","Constant fertility","2515.542"
"Jamaica","2048","Instant replacement","2919.744"
"Jamaica","2048","Zero migration","2879.999"
"Jamaica","2048","Constant mortality","2409.144"
"Jamaica","2048","No change","2383.811"
"Jamaica","2048","Momentum","3149.05"
"Jamaica","2048","Instant replacement zero migration","3288.593"
"Jamaica","2048","Median PI","2541.082"
"Jamaica","2048","Upper 80 PI","2692.64"
"Jamaica","2048","Lower 80 PI","2377.467"
"Jamaica","2048","Upper 95 PI","2767.357"
"Jamaica","2048","Lower 95 PI","2286.845"
"Jamaica","2047","Medium","2563.64"
"Jamaica","2047","High","2778.425"
"Jamaica","2047","Low","2352.76"
"Jamaica","2047","Constant fertility","2539.718"
"Jamaica","2047","Instant replacement","2927.256"
"Jamaica","2047","Zero migration","2888.749"
"Jamaica","2047","Constant mortality","2438.146"
"Jamaica","2047","No change","2414.41"
"Jamaica","2047","Momentum","3148.072"
"Jamaica","2047","Instant replacement zero migration","3280.38"
"Jamaica","2047","Median PI","2563.64"
"Jamaica","2047","Upper 80 PI","2709.567"
"Jamaica","2047","Lower 80 PI","2405.865"
"Jamaica","2047","Upper 95 PI","2779.514"
"Jamaica","2047","Lower 95 PI","2317.744"
"Jamaica","2046","Medium","2585.443"
"Jamaica","2046","High","2791.059"
"Jamaica","2046","Low","2382.713"
"Jamaica","2046","Constant fertility","2563.088"
"Jamaica","2046","Instant replacement","2934.646"
"Jamaica","2046","Zero migration","2896.79"
"Jamaica","2046","Constant mortality","2466.357"
"Jamaica","2046","No change","2444.171"
"Jamaica","2046","Momentum","3146.982"
"Jamaica","2046","Instant replacement zero migration","3272.157"
"Jamaica","2046","Median PI","2585.442"
"Jamaica","2046","Upper 80 PI","2725.916"
"Jamaica","2046","Lower 80 PI","2434.688"
"Jamaica","2046","Upper 95 PI","2791.652"
"Jamaica","2046","Lower 95 PI","2348.696"
"Jamaica","2045","Medium","2606.421"
"Jamaica","2045","High","2803.086"
"Jamaica","2045","Low","2411.827"
"Jamaica","2045","Constant fertility","2585.615"
"Jamaica","2045","Instant replacement","2941.862"
"Jamaica","2045","Zero migration","2904.044"
"Jamaica","2045","Constant mortality","2493.704"
"Jamaica","2045","No change","2473.049"
"Jamaica","2045","Momentum","3145.72"
"Jamaica","2045","Instant replacement zero migration","3263.865"
"Jamaica","2045","Median PI","2606.421"
"Jamaica","2045","Upper 80 PI","2740.475"
"Jamaica","2045","Lower 80 PI","2462.01"
"Jamaica","2045","Upper 95 PI","2804.776"
"Jamaica","2045","Lower 95 PI","2381.617"
"Jamaica","2044","Medium","2626.505"
"Jamaica","2044","High","2814.387"
"Jamaica","2044","Low","2440.064"
"Jamaica","2044","Constant fertility","2607.264"
"Jamaica","2044","Instant replacement","2948.82"
"Jamaica","2044","Zero migration","2910.44"
"Jamaica","2044","Constant mortality","2520.11"
"Jamaica","2044","No change","2501.005"
"Jamaica","2044","Momentum","3144.177"
"Jamaica","2044","Instant replacement zero migration","3255.411"
"Jamaica","2044","Median PI","2626.505"
"Jamaica","2044","Upper 80 PI","2753.821"
"Jamaica","2044","Lower 80 PI","2487.375"
"Jamaica","2044","Upper 95 PI","2816.723"
"Jamaica","2044","Lower 95 PI","2414.764"
"Jamaica","2043","Medium","2645.711"
"Jamaica","2043","High","2824.919"
"Jamaica","2043","Low","2467.461"
"Jamaica","2043","Constant fertility","2628.001"
"Jamaica","2043","Instant replacement","2955.387"
"Jamaica","2043","Zero migration","2915.997"
"Jamaica","2043","Constant mortality","2545.567"
"Jamaica","2043","No change","2527.979"
"Jamaica","2043","Momentum","3142.211"
"Jamaica","2043","Instant replacement zero migration","3246.653"
"Jamaica","2043","Median PI","2645.711"
"Jamaica","2043","Upper 80 PI","2766.493"
"Jamaica","2043","Lower 80 PI","2512.391"
"Jamaica","2043","Upper 95 PI","2827.826"
"Jamaica","2043","Lower 95 PI","2445.055"
"Jamaica","2042","Medium","2663.963"
"Jamaica","2042","High","2834.553"
"Jamaica","2042","Low","2493.978"
"Jamaica","2042","Constant fertility","2647.798"
"Jamaica","2042","Instant replacement","2961.408"
"Jamaica","2042","Zero migration","2920.639"
"Jamaica","2042","Constant mortality","2569.988"
"Jamaica","2042","No change","2553.927"
"Jamaica","2042","Momentum","3139.664"
"Jamaica","2042","Instant replacement zero migration","3237.445"
"Jamaica","2042","Median PI","2663.962"
"Jamaica","2042","Upper 80 PI","2778.709"
"Jamaica","2042","Lower 80 PI","2536.495"
"Jamaica","2042","Upper 95 PI","2838.385"
"Jamaica","2042","Lower 95 PI","2472.424"
"Jamaica","2041","Medium","2681.237"
"Jamaica","2041","High","2843.213"
"Jamaica","2041","Low","2519.62"
"Jamaica","2041","Constant fertility","2666.609"
"Jamaica","2041","Instant replacement","2966.731"
"Jamaica","2041","Zero migration","2924.354"
"Jamaica","2041","Constant mortality","2593.345"
"Jamaica","2041","No change","2578.809"
"Jamaica","2041","Momentum","3136.387"
"Jamaica","2041","Instant replacement zero migration","3227.635"
"Jamaica","2041","Median PI","2681.237"
"Jamaica","2041","Upper 80 PI","2789.981"
"Jamaica","2041","Lower 80 PI","2559.963"
"Jamaica","2041","Upper 95 PI","2848.142"
"Jamaica","2041","Lower 95 PI","2500.238"
"Jamaica","2040","Medium","2697.534"
"Jamaica","2040","High","2850.85"
"Jamaica","2040","Low","2544.416"
"Jamaica","2040","Constant fertility","2684.404"
"Jamaica","2040","Instant replacement","2971.213"
"Jamaica","2040","Zero migration","2927.149"
"Jamaica","2040","Constant mortality","2615.624"
"Jamaica","2040","No change","2602.576"
"Jamaica","2040","Momentum","3132.23"
"Jamaica","2040","Instant replacement zero migration","3217.084"
"Jamaica","2040","Median PI","2697.534"
"Jamaica","2040","Upper 80 PI","2799.71"
"Jamaica","2040","Lower 80 PI","2582.35"
"Jamaica","2040","Upper 95 PI","2856.194"
"Jamaica","2040","Lower 95 PI","2528.073"
"Jamaica","2039","Medium","2712.812"
"Jamaica","2039","High","2857.376"
"Jamaica","2039","Low","2568.345"
"Jamaica","2039","Constant fertility","2701.16"
"Jamaica","2039","Instant replacement","2974.715"
"Jamaica","2039","Zero migration","2928.988"
"Jamaica","2039","Constant mortality","2636.772"
"Jamaica","2039","No change","2625.189"
"Jamaica","2039","Momentum","3127.041"
"Jamaica","2039","Instant replacement zero migration","3205.662"
"Jamaica","2039","Median PI","2712.812"
"Jamaica","2039","Upper 80 PI","2809.098"
"Jamaica","2039","Lower 80 PI","2603.951"
"Jamaica","2039","Upper 95 PI","2862.436"
"Jamaica","2039","Lower 95 PI","2553.988"
"Jamaica","2038","Medium","2727.072"
"Jamaica","2038","High","2862.75"
"Jamaica","2038","Low","2591.434"
"Jamaica","2038","Constant fertility","2716.84"
"Jamaica","2038","Instant replacement","2977.086"
"Jamaica","2038","Zero migration","2929.874"
"Jamaica","2038","Constant mortality","2656.773"
"Jamaica","2038","No change","2646.604"
"Jamaica","2038","Momentum","3120.677"
"Jamaica","2038","Instant replacement zero migration","3193.216"
"Jamaica","2038","Median PI","2727.072"
"Jamaica","2038","Upper 80 PI","2817.452"
"Jamaica","2038","Lower 80 PI","2624.891"
"Jamaica","2038","Upper 95 PI","2867.725"
"Jamaica","2038","Lower 95 PI","2578.475"
"Jamaica","2037","Medium","2740.318"
"Jamaica","2037","High","2866.94"
"Jamaica","2037","Low","2613.713"
"Jamaica","2037","Constant fertility","2731.413"
"Jamaica","2037","Instant replacement","2978.184"
"Jamaica","2037","Zero migration","2929.832"
"Jamaica","2037","Constant mortality","2675.646"
"Jamaica","2037","No change","2666.789"
"Jamaica","2037","Momentum","3113.008"
"Jamaica","2037","Instant replacement zero migration","3179.627"
"Jamaica","2037","Median PI","2740.318"
"Jamaica","2037","Upper 80 PI","2824.502"
"Jamaica","2037","Lower 80 PI","2644.468"
"Jamaica","2037","Upper 95 PI","2871.997"
"Jamaica","2037","Lower 95 PI","2601.225"
"Jamaica","2036","Medium","2752.526"
"Jamaica","2036","High","2869.886"
"Jamaica","2036","Low","2635.17"
"Jamaica","2036","Constant fertility","2744.862"
"Jamaica","2036","Instant replacement","2977.909"
"Jamaica","2036","Zero migration","2928.836"
"Jamaica","2036","Constant mortality","2693.352"
"Jamaica","2036","No change","2685.726"
"Jamaica","2036","Momentum","3103.946"
"Jamaica","2036","Instant replacement zero migration","3164.797"
"Jamaica","2036","Median PI","2752.525"
"Jamaica","2036","Upper 80 PI","2830.69"
"Jamaica","2036","Lower 80 PI","2663.042"
"Jamaica","2036","Upper 95 PI","2874.344"
"Jamaica","2036","Lower 95 PI","2623.257"
"Jamaica","2035","Medium","2763.714"
"Jamaica","2035","High","2871.593"
"Jamaica","2035","Low","2655.837"
"Jamaica","2035","Constant fertility","2757.191"
"Jamaica","2035","Instant replacement","2976.206"
"Jamaica","2035","Zero migration","2926.909"
"Jamaica","2035","Constant mortality","2709.88"
"Jamaica","2035","No change","2703.387"
"Jamaica","2035","Momentum","3093.425"
"Jamaica","2035","Instant replacement zero migration","3148.68"
"Jamaica","2035","Median PI","2763.714"
"Jamaica","2035","Upper 80 PI","2835.978"
"Jamaica","2035","Lower 80 PI","2680.613"
"Jamaica","2035","Upper 95 PI","2876.644"
"Jamaica","2035","Lower 95 PI","2643.704"
"Jamaica","2034","Medium","2773.843"
"Jamaica","2034","High","2872.01"
"Jamaica","2034","Low","2675.68"
"Jamaica","2034","Constant fertility","2768.402"
"Jamaica","2034","Instant replacement","2973.05"
"Jamaica","2034","Zero migration","2924.034"
"Jamaica","2034","Constant mortality","2725.19"
"Jamaica","2034","No change","2719.776"
"Jamaica","2034","Momentum","3081.431"
"Jamaica","2034","Instant replacement zero migration","3131.28"
"Jamaica","2034","Median PI","2773.843"
"Jamaica","2034","Upper 80 PI","2841.068"
"Jamaica","2034","Lower 80 PI","2697.86"
"Jamaica","2034","Upper 95 PI","2879.82"
"Jamaica","2034","Lower 95 PI","2664.14"
"Jamaica","2033","Medium","2782.912"
"Jamaica","2033","High","2871.133"
"Jamaica","2033","Low","2694.695"
"Jamaica","2033","Constant fertility","2778.508"
"Jamaica","2033","Instant replacement","2968.45"
"Jamaica","2033","Zero migration","2920.215"
"Jamaica","2033","Constant mortality","2739.287"
"Jamaica","2033","No change","2734.905"
"Jamaica","2033","Momentum","3067.994"
"Jamaica","2033","Instant replacement zero migration","3112.618"
"Jamaica","2033","Median PI","2782.912"
"Jamaica","2033","Upper 80 PI","2845.26"
"Jamaica","2033","Lower 80 PI","2714.364"
"Jamaica","2033","Upper 95 PI","2880.836"
"Jamaica","2033","Lower 95 PI","2683.758"
"Jamaica","2032","Medium","2791.03"
"Jamaica","2032","High","2869.077"
"Jamaica","2032","Low","2712.983"
"Jamaica","2032","Constant fertility","2787.543"
"Jamaica","2032","Instant replacement","2962.454"
"Jamaica","2032","Zero migration","2915.562"
"Jamaica","2032","Constant mortality","2752.273"
"Jamaica","2032","No change","2748.8"
"Jamaica","2032","Momentum","3053.166"
"Jamaica","2032","Instant replacement zero migration","3092.745"
"Jamaica","2032","Median PI","2791.03"
"Jamaica","2032","Upper 80 PI","2847.818"
"Jamaica","2032","Lower 80 PI","2729.662"
"Jamaica","2032","Upper 95 PI","2879.136"
"Jamaica","2032","Lower 95 PI","2701.297"
"Jamaica","2031","Medium","2798.16"
"Jamaica","2031","High","2866.87"
"Jamaica","2031","Low","2729.448"
"Jamaica","2031","Constant fertility","2795.531"
"Jamaica","2031","Instant replacement","2955.102"
"Jamaica","2031","Zero migration","2910.047"
"Jamaica","2031","Constant mortality","2764.105"
"Jamaica","2031","No change","2761.486"
"Jamaica","2031","Momentum","3037.007"
"Jamaica","2031","Instant replacement zero migration","3071.722"
"Jamaica","2031","Median PI","2798.159"
"Jamaica","2031","Upper 80 PI","2849.225"
"Jamaica","2031","Lower 80 PI","2743.533"
"Jamaica","2031","Upper 95 PI","2875.945"
"Jamaica","2031","Lower 95 PI","2718.149"
"Jamaica","2030","Medium","2804.356"
"Jamaica","2030","High","2864.599"
"Jamaica","2030","Low","2744.114"
"Jamaica","2030","Constant fertility","2802.499"
"Jamaica","2030","Instant replacement","2946.428"
"Jamaica","2030","Zero migration","2903.747"
"Jamaica","2030","Constant mortality","2774.838"
"Jamaica","2030","No change","2772.992"
"Jamaica","2030","Momentum","3019.573"
"Jamaica","2030","Instant replacement zero migration","3049.613"
"Jamaica","2030","Median PI","2804.356"
"Jamaica","2030","Upper 80 PI","2849.928"
"Jamaica","2030","Lower 80 PI","2755.704"
"Jamaica","2030","Upper 95 PI","2873.048"
"Jamaica","2030","Lower 95 PI","2733.817"
"Jamaica","2029","Medium","2809.707"
"Jamaica","2029","High","2861.324"
"Jamaica","2029","Low","2758.094"
"Jamaica","2029","Constant fertility","2808.485"
"Jamaica","2029","Instant replacement","2936.488"
"Jamaica","2029","Zero migration","2896.751"
"Jamaica","2029","Constant mortality","2784.57"
"Jamaica","2029","No change","2783.355"
"Jamaica","2029","Momentum","3000.938"
"Jamaica","2029","Instant replacement zero migration","3026.473"
"Jamaica","2029","Median PI","2809.708"
"Jamaica","2029","Upper 80 PI","2849.957"
"Jamaica","2029","Lower 80 PI","2767.518"
"Jamaica","2029","Upper 95 PI","2869.546"
"Jamaica","2029","Lower 95 PI","2748.534"
"Jamaica","2028","Medium","2814.231"
"Jamaica","2028","High","2857.066"
"Jamaica","2028","Low","2771.401"
"Jamaica","2028","Constant fertility","2813.523"
"Jamaica","2028","Instant replacement","2925.323"
"Jamaica","2028","Zero migration","2889.089"
"Jamaica","2028","Constant mortality","2793.327"
"Jamaica","2028","No change","2792.62"
"Jamaica","2028","Momentum","2981.166"
"Jamaica","2028","Instant replacement zero migration","3002.367"
"Jamaica","2028","Median PI","2814.231"
"Jamaica","2028","Upper 80 PI","2848.788"
"Jamaica","2028","Lower 80 PI","2778.45"
"Jamaica","2028","Upper 95 PI","2864.627"
"Jamaica","2028","Lower 95 PI","2762.087"
"Jamaica","2027","Medium","2817.93"
"Jamaica","2027","High","2851.827"
"Jamaica","2027","Low","2784.032"
"Jamaica","2027","Constant fertility","2817.642"
"Jamaica","2027","Instant replacement","2912.974"
"Jamaica","2027","Zero migration","2880.769"
"Jamaica","2027","Constant mortality","2801.102"
"Jamaica","2027","No change","2800.816"
"Jamaica","2027","Momentum","2960.313"
"Jamaica","2027","Instant replacement zero migration","2977.35"
"Jamaica","2027","Median PI","2817.93"
"Jamaica","2027","Upper 80 PI","2846.706"
"Jamaica","2027","Lower 80 PI","2788.152"
"Jamaica","2027","Upper 95 PI","2860.042"
"Jamaica","2027","Lower 95 PI","2774.574"
"Jamaica","2026","Medium","2820.904"
"Jamaica","2026","High","2847.439"
"Jamaica","2026","Low","2794.369"
"Jamaica","2026","Constant fertility","2820.872"
"Jamaica","2026","Instant replacement","2899.468"
"Jamaica","2026","Zero migration","2871.906"
"Jamaica","2026","Constant mortality","2808.009"
"Jamaica","2026","No change","2807.979"
"Jamaica","2026","Momentum","2938.429"
"Jamaica","2026","Instant replacement zero migration","2951.465"
"Jamaica","2026","Median PI","2820.904"
"Jamaica","2026","Upper 80 PI","2844.005"
"Jamaica","2026","Lower 80 PI","2796.736"
"Jamaica","2026","Upper 95 PI","2855.192"
"Jamaica","2026","Lower 95 PI","2785.805"
"Jamaica","2025","Medium","2823.199"
"Jamaica","2025","High","2843.977"
"Jamaica","2025","Low","2802.419"
"Jamaica","2025","Constant fertility","2823.249"
"Jamaica","2025","Instant replacement","2884.84"
"Jamaica","2025","Zero migration","2862.547"
"Jamaica","2025","Constant mortality","2814.102"
"Jamaica","2025","No change","2814.153"
"Jamaica","2025","Momentum","2915.57"
"Jamaica","2025","Instant replacement zero migration","2924.753"
"Jamaica","2025","Median PI","2823.199"
"Jamaica","2025","Upper 80 PI","2840.453"
"Jamaica","2025","Lower 80 PI","2804.339"
"Jamaica","2025","Upper 95 PI","2849.551"
"Jamaica","2025","Lower 95 PI","2795.76"
"Jamaica","2024","Medium","2824.738"
"Jamaica","2024","High","2839.674"
"Jamaica","2024","Low","2809.802"
"Jamaica","2024","Constant fertility","2824.804"
"Jamaica","2024","Instant replacement","2869.128"
"Jamaica","2024","Zero migration","2852.61"
"Jamaica","2024","Constant mortality","2819.331"
"Jamaica","2024","No change","2819.396"
"Jamaica","2024","Momentum","2891.811"
"Jamaica","2024","Instant replacement zero migration","2897.251"
"Jamaica","2024","Median PI","2824.738"
"Jamaica","2024","Upper 80 PI","2836.589"
"Jamaica","2024","Lower 80 PI","2811.394"
"Jamaica","2024","Upper 95 PI","2843.374"
"Jamaica","2024","Lower 95 PI","2804.909"
"Jamaica","2023","Medium","2825.544"
"Jamaica","2023","High","2834.557"
"Jamaica","2023","Low","2816.53"
"Jamaica","2023","Constant fertility","2825.57"
"Jamaica","2023","Instant replacement","2852.368"
"Jamaica","2023","Zero migration","2842.135"
"Jamaica","2023","Constant mortality","2823.753"
"Jamaica","2023","No change","2823.779"
"Jamaica","2023","Momentum","2867.229"
"Jamaica","2023","Instant replacement zero migration","2869.023"
"Jamaica","2023","Median PI","2825.543"
"Jamaica","2023","Upper 80 PI","2832.633"
"Jamaica","2023","Lower 80 PI","2817.604"
"Jamaica","2023","Upper 95 PI","2836.751"
"Jamaica","2023","Lower 95 PI","2813.46"
"Jamaica","2022","Medium","2827.377"
"Jamaica","2022","High","2830.394"
"Jamaica","2022","Low","2824.36"
"Jamaica","2022","Constant fertility","2827.377"
"Jamaica","2022","Instant replacement","2836.363"
"Jamaica","2022","Zero migration","2832.878"
"Jamaica","2022","Constant mortality","2827.377"
"Jamaica","2022","No change","2827.377"
"Jamaica","2022","Momentum","2841.865"
"Jamaica","2022","Instant replacement zero migration","2841.865"
"Jamaica","2022","Median PI","2827.377"
"Jamaica","2022","Upper 80 PI","2829.809"
"Jamaica","2022","Lower 80 PI","2824.782"
"Jamaica","2022","Upper 95 PI","2831.212"
"Jamaica","2022","Lower 95 PI","2823.339"
"Jamaica","2021","Medium","2827.695"
"Jamaica","2020","Medium","2820.436"
"Jamaica","2019","Medium","2813.773"
"Jamaica","2018","Medium","2811.835"
"Jamaica","2017","Medium","2808.376"
"Jamaica","2016","Medium","2802.695"
"Jamaica","2015","Medium","2794.445"
"Jamaica","2014","Medium","2784.543"
"Jamaica","2013","Medium","2773.129"
"Jamaica","2012","Medium","2759.817"
"Jamaica","2011","Medium","2746.169"
"Jamaica","2010","Medium","2733.896"
"Jamaica","2009","Medium","2722.401"
"Jamaica","2008","Medium","2711.373"
"Jamaica","2007","Medium","2701.221"
"Jamaica","2006","Medium","2689.66"
"Jamaica","2005","Medium","2676.863"
"Jamaica","2004","Medium","2664.024"
"Jamaica","2003","Medium","2651.027"
"Jamaica","2002","Medium","2638.244"
"Jamaica","2001","Medium","2625.405"
"Jamaica","2000","Medium","2612.205"
"Jamaica","1999","Medium","2596.271"
"Jamaica","1998","Medium","2576.567"
"Jamaica","1997","Medium","2554.954"
"Jamaica","1996","Medium","2532.894"
"Jamaica","1995","Medium","2509.372"
"Jamaica","1994","Medium","2484.182"
"Jamaica","1993","Medium","2459.062"
"Jamaica","1992","Medium","2434.574"
"Jamaica","1991","Medium","2411.867"
"Jamaica","1990","Medium","2392.03"
"Jamaica","1989","Medium","2373.365"
"Jamaica","1988","Medium","2354.805"
"Jamaica","1987","Medium","2336.245"
"Jamaica","1986","Medium","2315.871"
"Jamaica","1985","Medium","2292.03"
"Jamaica","1984","Medium","2264.095"
"Jamaica","1983","Medium","2232.782"
"Jamaica","1982","Medium","2199.606"
"Jamaica","1981","Medium","2166.657"
"Jamaica","1980","Medium","2135.546"
"Jamaica","1979","Medium","2106.937"
"Jamaica","1978","Medium","2080.485"
"Jamaica","1977","Medium","2054.927"
"Jamaica","1976","Medium","2029.486"
"Jamaica","1975","Medium","2003.094"
"Jamaica","1974","Medium","1974.88"
"Jamaica","1973","Medium","1945.32"
"Jamaica","1972","Medium","1915.299"
"Jamaica","1971","Medium","1886.143"
"Jamaica","1970","Medium","1859.091"
"Jamaica","1969","Medium","1834.615"
"Jamaica","1968","Medium","1812.209"
"Jamaica","1967","Medium","1790.58"
"Jamaica","1966","Medium","1768.803"
"Jamaica","1965","Medium","1746.977"
"Jamaica","1964","Medium","1725.181"
"Jamaica","1963","Medium","1703.868"
"Jamaica","1962","Medium","1683.761"
"Jamaica","1961","Medium","1663.754"
"Jamaica","1960","Medium","1642.331"
"Jamaica","1959","Medium","1622.047"
"Jamaica","1958","Medium","1603.775"
"Jamaica","1957","Medium","1586.411"
"Jamaica","1956","Medium","1570.048"
"Jamaica","1955","Medium","1552.883"
"Jamaica","1954","Medium","1533.217"
"Jamaica","1953","Medium","1509.993"
"Jamaica","1952","Medium","1482.284"
"Jamaica","1951","Medium","1448.396"
