"Country or Area","Year(s)","Variant","Value"
"Haiti","2057","Constant mortality","14816.386"
"Haiti","2057","No change","16584.709"
"Haiti","2057","Momentum","14922.032"
"Haiti","2057","Instant replacement zero migration","15790.15"
"Haiti","2057","Median PI","15678.144"
"Haiti","2057","Upper 80 PI","17819.476"
"Haiti","2057","Lower 80 PI","13943.518"
"Haiti","2057","Upper 95 PI","18958.008"
"Haiti","2057","Lower 95 PI","13134.854"
"Haiti","2056","Medium","15603.905"
"Haiti","2056","High","17498.912"
"Haiti","2056","Low","13816.096"
"Haiti","2056","Constant fertility","17347.178"
"Haiti","2056","Instant replacement","14715.622"
"Haiti","2056","Zero migration","16622.159"
"Haiti","2056","Constant mortality","14783.355"
"Haiti","2056","No change","16452.155"
"Haiti","2056","Momentum","14884.86"
"Haiti","2056","Instant replacement zero migration","15711.062"
"Haiti","2056","Median PI","15603.904"
"Haiti","2056","Upper 80 PI","17640.311"
"Haiti","2056","Lower 80 PI","13949.657"
"Haiti","2056","Upper 95 PI","18745.802"
"Haiti","2056","Lower 95 PI","13157.463"
"Haiti","2055","Medium","15526.115"
"Haiti","2055","High","17330.581"
"Haiti","2055","Low","13814.671"
"Haiti","2055","Constant fertility","17165.974"
"Haiti","2055","Instant replacement","14657.782"
"Haiti","2055","Zero migration","16519.615"
"Haiti","2055","Constant mortality","14745.889"
"Haiti","2055","No change","16318.546"
"Haiti","2055","Momentum","14843.519"
"Haiti","2055","Instant replacement zero migration","15628.752"
"Haiti","2055","Median PI","15526.115"
"Haiti","2055","Upper 80 PI","17475.263"
"Haiti","2055","Lower 80 PI","13943.111"
"Haiti","2055","Upper 95 PI","18538.516"
"Haiti","2055","Lower 95 PI","13167.633"
"Haiti","2054","Medium","15444.842"
"Haiti","2054","High","17161.601"
"Haiti","2054","Low","13808.096"
"Haiti","2054","Constant fertility","16985.128"
"Haiti","2054","Instant replacement","14596.508"
"Haiti","2054","Zero migration","16413.675"
"Haiti","2054","Constant mortality","14704.058"
"Haiti","2054","No change","16183.863"
"Haiti","2054","Momentum","14797.912"
"Haiti","2054","Instant replacement zero migration","15543.114"
"Haiti","2054","Median PI","15444.842"
"Haiti","2054","Upper 80 PI","17306.746"
"Haiti","2054","Lower 80 PI","13922.135"
"Haiti","2054","Upper 95 PI","18323.583"
"Haiti","2054","Lower 95 PI","13165.397"
"Haiti","2053","Medium","15360.234"
"Haiti","2053","High","16992.132"
"Haiti","2053","Low","13796.499"
"Haiti","2053","Constant fertility","16804.656"
"Haiti","2053","Instant replacement","14531.782"
"Haiti","2053","Zero migration","16304.489"
"Haiti","2053","Constant mortality","14657.951"
"Haiti","2053","No change","16048.079"
"Haiti","2053","Momentum","14747.961"
"Haiti","2053","Instant replacement zero migration","15454.121"
"Haiti","2053","Median PI","15360.234"
"Haiti","2053","Upper 80 PI","17143.714"
"Haiti","2053","Lower 80 PI","13905.318"
"Haiti","2053","Upper 95 PI","18096.549"
"Haiti","2053","Lower 95 PI","13171.601"
"Haiti","2052","Medium","15272.665"
"Haiti","2052","High","16822.568"
"Haiti","2052","Low","13780.217"
"Haiti","2052","Constant fertility","16624.571"
"Haiti","2052","Instant replacement","14463.59"
"Haiti","2052","Zero migration","16192.441"
"Haiti","2052","Constant mortality","14607.867"
"Haiti","2052","No change","15911.192"
"Haiti","2052","Momentum","14693.597"
"Haiti","2052","Instant replacement zero migration","15361.748"
"Haiti","2052","Median PI","15272.665"
"Haiti","2052","Upper 80 PI","16985.042"
"Haiti","2052","Lower 80 PI","13884.228"
"Haiti","2052","Upper 95 PI","17861.484"
"Haiti","2052","Lower 95 PI","13178.777"
"Haiti","2051","Medium","15181.601"
"Haiti","2051","High","16652.332"
"Haiti","2051","Low","13758.746"
"Haiti","2051","Constant fertility","16444.77"
"Haiti","2051","Instant replacement","14391.766"
"Haiti","2051","Zero migration","16076.943"
"Haiti","2051","Constant mortality","14553.363"
"Haiti","2051","No change","15773.192"
"Haiti","2051","Momentum","14634.708"
"Haiti","2051","Instant replacement zero migration","15265.813"
"Haiti","2051","Median PI","15181.601"
"Haiti","2051","Upper 80 PI","16813.222"
"Haiti","2051","Lower 80 PI","13847.16"
"Haiti","2051","Upper 95 PI","17616.393"
"Haiti","2051","Lower 95 PI","13178.012"
"Haiti","2050","Medium","15087.52"
"Haiti","2050","High","16481.906"
"Haiti","2050","Low","13732.551"
"Haiti","2050","Constant fertility","16265.276"
"Haiti","2050","Instant replacement","14316.303"
"Haiti","2050","Zero migration","15958.48"
"Haiti","2050","Constant mortality","14494.853"
"Haiti","2050","No change","15634.067"
"Haiti","2050","Momentum","14571.213"
"Haiti","2050","Instant replacement zero migration","15166.279"
"Haiti","2050","Median PI","15087.519"
"Haiti","2050","Upper 80 PI","16637.755"
"Haiti","2050","Lower 80 PI","13802.853"
"Haiti","2050","Upper 95 PI","17370.783"
"Haiti","2050","Lower 95 PI","13169.888"
"Haiti","2049","Medium","14990.139"
"Haiti","2049","High","16310.924"
"Haiti","2049","Low","13701.39"
"Haiti","2049","Constant fertility","16086.131"
"Haiti","2049","Instant replacement","14237.254"
"Haiti","2049","Zero migration","15836.706"
"Haiti","2049","Constant mortality","14432.011"
"Haiti","2049","No change","15493.836"
"Haiti","2049","Momentum","14503.078"
"Haiti","2049","Instant replacement zero migration","15063.165"
"Haiti","2049","Median PI","14990.139"
"Haiti","2049","Upper 80 PI","16460.564"
"Haiti","2049","Lower 80 PI","13756.293"
"Haiti","2049","Upper 95 PI","17147.488"
"Haiti","2049","Lower 95 PI","13160.793"
"Haiti","2048","Medium","14888.886"
"Haiti","2048","High","16138.661"
"Haiti","2048","Low","13664.781"
"Haiti","2048","Constant fertility","15907.271"
"Haiti","2048","Instant replacement","14154.606"
"Haiti","2048","Zero migration","15710.979"
"Haiti","2048","Constant mortality","14364.323"
"Haiti","2048","No change","15352.504"
"Haiti","2048","Momentum","14430.316"
"Haiti","2048","Instant replacement zero migration","14956.44"
"Haiti","2048","Median PI","14888.886"
"Haiti","2048","Upper 80 PI","16285.467"
"Haiti","2048","Lower 80 PI","13706.006"
"Haiti","2048","Upper 95 PI","16936.287"
"Haiti","2048","Lower 95 PI","13143.559"
"Haiti","2047","Medium","14784.689"
"Haiti","2047","High","15965.965"
"Haiti","2047","Low","13623.665"
"Haiti","2047","Constant fertility","15728.711"
"Haiti","2047","Instant replacement","14068.457"
"Haiti","2047","Zero migration","15582.228"
"Haiti","2047","Constant mortality","14292.673"
"Haiti","2047","No change","15210.097"
"Haiti","2047","Momentum","14352.96"
"Haiti","2047","Instant replacement zero migration","14846.142"
"Haiti","2047","Median PI","14784.688"
"Haiti","2047","Upper 80 PI","16113.602"
"Haiti","2047","Lower 80 PI","13652.219"
"Haiti","2047","Upper 95 PI","16732.155"
"Haiti","2047","Lower 95 PI","13109.991"
"Haiti","2046","Medium","14677.93"
"Haiti","2046","High","15793.088"
"Haiti","2046","Low","13578.492"
"Haiti","2046","Constant fertility","15550.595"
"Haiti","2046","Instant replacement","13979.051"
"Haiti","2046","Zero migration","15450.686"
"Haiti","2046","Constant mortality","14217.416"
"Haiti","2046","No change","15066.755"
"Haiti","2046","Momentum","14271.078"
"Haiti","2046","Instant replacement zero migration","14732.373"
"Haiti","2046","Median PI","14677.93"
"Haiti","2046","Upper 80 PI","15937.594"
"Haiti","2046","Lower 80 PI","13599.975"
"Haiti","2046","Upper 95 PI","16540.785"
"Haiti","2046","Lower 95 PI","13078.599"
"Haiti","2045","Medium","14568.753"
"Haiti","2045","High","15620.011"
"Haiti","2045","Low","13529.49"
"Haiti","2045","Constant fertility","15373.064"
"Haiti","2045","Instant replacement","13886.716"
"Haiti","2045","Zero migration","15316.268"
"Haiti","2045","Constant mortality","14138.74"
"Haiti","2045","No change","14922.692"
"Haiti","2045","Momentum","14184.82"
"Haiti","2045","Instant replacement zero migration","14615.242"
"Haiti","2045","Median PI","14568.753"
"Haiti","2045","Upper 80 PI","15757.864"
"Haiti","2045","Lower 80 PI","13543.885"
"Haiti","2045","Upper 95 PI","16331.029"
"Haiti","2045","Lower 95 PI","13054.677"
"Haiti","2044","Medium","14456.973"
"Haiti","2044","High","15446.353"
"Haiti","2044","Low","13476.574"
"Haiti","2044","Constant fertility","15196.201"
"Haiti","2044","Instant replacement","13791.769"
"Haiti","2044","Zero migration","15178.613"
"Haiti","2044","Constant mortality","14056.483"
"Haiti","2044","No change","14778.033"
"Haiti","2044","Momentum","14094.382"
"Haiti","2044","Instant replacement zero migration","14494.927"
"Haiti","2044","Median PI","14456.973"
"Haiti","2044","Upper 80 PI","15579.371"
"Haiti","2044","Lower 80 PI","13476.629"
"Haiti","2044","Upper 95 PI","16105.777"
"Haiti","2044","Lower 95 PI","13021.199"
"Haiti","2043","Medium","14343.068"
"Haiti","2043","High","15272.414"
"Haiti","2043","Low","13420.325"
"Haiti","2043","Constant fertility","15020.017"
"Haiti","2043","Instant replacement","13694.408"
"Haiti","2043","Zero migration","15038.185"
"Haiti","2043","Constant mortality","13971.126"
"Haiti","2043","No change","14632.808"
"Haiti","2043","Momentum","13999.939"
"Haiti","2043","Instant replacement zero migration","14371.586"
"Haiti","2043","Median PI","14343.069"
"Haiti","2043","Upper 80 PI","15400.678"
"Haiti","2043","Lower 80 PI","13407.888"
"Haiti","2043","Upper 95 PI","15888.839"
"Haiti","2043","Lower 95 PI","12982.768"
"Haiti","2042","Medium","14227.369"
"Haiti","2042","High","15098.32"
"Haiti","2042","Low","13361.182"
"Haiti","2042","Constant fertility","14844.443"
"Haiti","2042","Instant replacement","13594.812"
"Haiti","2042","Zero migration","14895.397"
"Haiti","2042","Constant mortality","13883.001"
"Haiti","2042","No change","14486.978"
"Haiti","2042","Momentum","13901.72"
"Haiti","2042","Instant replacement zero migration","14245.475"
"Haiti","2042","Median PI","14227.368"
"Haiti","2042","Upper 80 PI","15222.778"
"Haiti","2042","Lower 80 PI","13339.069"
"Haiti","2042","Upper 95 PI","15680.849"
"Haiti","2042","Lower 95 PI","12948.436"
"Haiti","2041","Medium","14109.871"
"Haiti","2041","High","14923.876"
"Haiti","2041","Low","13299.247"
"Haiti","2041","Constant fertility","14669.411"
"Haiti","2041","Instant replacement","13493.169"
"Haiti","2041","Zero migration","14750.321"
"Haiti","2041","Constant mortality","13792.079"
"Haiti","2041","No change","14340.474"
"Haiti","2041","Momentum","13799.993"
"Haiti","2041","Instant replacement zero migration","14116.867"
"Haiti","2041","Median PI","14109.872"
"Haiti","2041","Upper 80 PI","15041.962"
"Haiti","2041","Lower 80 PI","13268.615"
"Haiti","2041","Upper 95 PI","15474.232"
"Haiti","2041","Lower 95 PI","12908.048"
"Haiti","2040","Medium","13990.109"
"Haiti","2040","High","14748.457"
"Haiti","2040","Low","13234.144"
"Haiti","2040","Constant fertility","14494.866"
"Haiti","2040","Instant replacement","13389.631"
"Haiti","2040","Zero migration","14602.511"
"Haiti","2040","Constant mortality","13697.938"
"Haiti","2040","No change","14193.289"
"Haiti","2040","Momentum","13694.98"
"Haiti","2040","Instant replacement zero migration","13985.959"
"Haiti","2040","Median PI","13990.108"
"Haiti","2040","Upper 80 PI","14858.339"
"Haiti","2040","Lower 80 PI","13200.251"
"Haiti","2040","Upper 95 PI","15273.683"
"Haiti","2040","Lower 95 PI","12856.273"
"Haiti","2039","Medium","13867.905"
"Haiti","2039","High","14571.726"
"Haiti","2039","Low","13165.785"
"Haiti","2039","Constant fertility","14320.86"
"Haiti","2039","Instant replacement","13284.504"
"Haiti","2039","Zero migration","14451.782"
"Haiti","2039","Constant mortality","13600.403"
"Haiti","2039","No change","14045.48"
"Haiti","2039","Momentum","13586.977"
"Haiti","2039","Instant replacement zero migration","13853.075"
"Haiti","2039","Median PI","13867.904"
"Haiti","2039","Upper 80 PI","14674.807"
"Haiti","2039","Lower 80 PI","13129.11"
"Haiti","2039","Upper 95 PI","15077.179"
"Haiti","2039","Lower 95 PI","12796.66"
"Haiti","2038","Medium","13743.136"
"Haiti","2038","High","14393.369"
"Haiti","2038","Low","13094.15"
"Haiti","2038","Constant fertility","14147.501"
"Haiti","2038","Instant replacement","13178.238"
"Haiti","2038","Zero migration","14297.959"
"Haiti","2038","Constant mortality","13499.335"
"Haiti","2038","No change","13897.163"
"Haiti","2038","Momentum","13476.394"
"Haiti","2038","Instant replacement zero migration","13718.629"
"Haiti","2038","Median PI","13743.136"
"Haiti","2038","Upper 80 PI","14487.369"
"Haiti","2038","Lower 80 PI","13052.729"
"Haiti","2038","Upper 95 PI","14867.228"
"Haiti","2038","Lower 95 PI","12737.027"
"Haiti","2037","Medium","13616.339"
"Haiti","2037","High","14213.737"
"Haiti","2037","Low","13019.895"
"Haiti","2037","Constant fertility","13974.97"
"Haiti","2037","Instant replacement","13071.379"
"Haiti","2037","Zero migration","14141.508"
"Haiti","2037","Constant mortality","13395.277"
"Haiti","2037","No change","13748.546"
"Haiti","2037","Momentum","13363.675"
"Haiti","2037","Instant replacement zero migration","13583.074"
"Haiti","2037","Median PI","13616.339"
"Haiti","2037","Upper 80 PI","14301.821"
"Haiti","2037","Lower 80 PI","12973.25"
"Haiti","2037","Upper 95 PI","14660.991"
"Haiti","2037","Lower 95 PI","12678.941"
"Haiti","2036","Medium","13488.39"
"Haiti","2036","High","14033.547"
"Haiti","2036","Low","12943.988"
"Haiti","2036","Constant fertility","13803.633"
"Haiti","2036","Instant replacement","12964.532"
"Haiti","2036","Zero migration","13983.092"
"Haiti","2036","Constant mortality","13289.087"
"Haiti","2036","No change","13599.993"
"Haiti","2036","Momentum","13249.18"
"Haiti","2036","Instant replacement zero migration","13446.774"
"Haiti","2036","Median PI","13488.39"
"Haiti","2036","Upper 80 PI","14117.938"
"Haiti","2036","Lower 80 PI","12890.476"
"Haiti","2036","Upper 95 PI","14461.356"
"Haiti","2036","Lower 95 PI","12617.228"
"Haiti","2035","Medium","13359.166"
"Haiti","2035","High","13852.555"
"Haiti","2035","Low","12866.385"
"Haiti","2035","Constant fertility","13633.853"
"Haiti","2035","Instant replacement","12858.26"
"Haiti","2035","Zero migration","13822.292"
"Haiti","2035","Constant mortality","13180.681"
"Haiti","2035","No change","13451.91"
"Haiti","2035","Momentum","13133.227"
"Haiti","2035","Instant replacement zero migration","13310.006"
"Haiti","2035","Median PI","13359.166"
"Haiti","2035","Upper 80 PI","13932.974"
"Haiti","2035","Lower 80 PI","12804.915"
"Haiti","2035","Upper 95 PI","14256.983"
"Haiti","2035","Lower 95 PI","12549.92"
"Haiti","2034","Medium","13229.269"
"Haiti","2034","High","13671.296"
"Haiti","2034","Low","12787.734"
"Haiti","2034","Constant fertility","13465.829"
"Haiti","2034","Instant replacement","12752.91"
"Haiti","2034","Zero migration","13659.644"
"Haiti","2034","Constant mortality","13070.672"
"Haiti","2034","No change","13304.533"
"Haiti","2034","Momentum","13016.093"
"Haiti","2034","Instant replacement zero migration","13173.029"
"Haiti","2034","Median PI","13229.269"
"Haiti","2034","Upper 80 PI","13753.563"
"Haiti","2034","Lower 80 PI","12722.069"
"Haiti","2034","Upper 95 PI","14054.64"
"Haiti","2034","Lower 95 PI","12477.598"
"Haiti","2033","Medium","13098.831"
"Haiti","2033","High","13489.864"
"Haiti","2033","Low","12708.19"
"Haiti","2033","Constant fertility","13299.604"
"Haiti","2033","Instant replacement","12648.546"
"Haiti","2033","Zero migration","13495.432"
"Haiti","2033","Constant mortality","12959.165"
"Haiti","2033","No change","13157.884"
"Haiti","2033","Momentum","12897.93"
"Haiti","2033","Instant replacement zero migration","13036.034"
"Haiti","2033","Median PI","13098.831"
"Haiti","2033","Upper 80 PI","13577.44"
"Haiti","2033","Lower 80 PI","12638.016"
"Haiti","2033","Upper 95 PI","13852.993"
"Haiti","2033","Lower 95 PI","12408.976"
"Haiti","2032","Medium","12967.403"
"Haiti","2032","High","13307.769"
"Haiti","2032","Low","12627.337"
"Haiti","2032","Constant fertility","13135.055"
"Haiti","2032","Instant replacement","12545.007"
"Haiti","2032","Zero migration","13329.471"
"Haiti","2032","Constant mortality","12845.7"
"Haiti","2032","No change","13011.83"
"Haiti","2032","Momentum","12778.844"
"Haiti","2032","Instant replacement zero migration","12899.125"
"Haiti","2032","Median PI","12967.402"
"Haiti","2032","Upper 80 PI","13400.001"
"Haiti","2032","Lower 80 PI","12552.916"
"Haiti","2032","Upper 95 PI","13649.979"
"Haiti","2032","Lower 95 PI","12343.646"
"Haiti","2031","Medium","12834.396"
"Haiti","2031","High","13129.521"
"Haiti","2031","Low","12539.496"
"Haiti","2031","Constant fertility","12972.033"
"Haiti","2031","Instant replacement","12442.159"
"Haiti","2031","Zero migration","13161.421"
"Haiti","2031","Constant mortality","12729.717"
"Haiti","2031","No change","12866.262"
"Haiti","2031","Momentum","12658.988"
"Haiti","2031","Instant replacement zero migration","12762.406"
"Haiti","2031","Median PI","12834.395"
"Haiti","2031","Upper 80 PI","13220.646"
"Haiti","2031","Lower 80 PI","12466.626"
"Haiti","2031","Upper 95 PI","13439.749"
"Haiti","2031","Lower 95 PI","12275.109"
"Haiti","2030","Medium","12700.006"
"Haiti","2030","High","12955.312"
"Haiti","2030","Low","12444.871"
"Haiti","2030","Constant fertility","12810.517"
"Haiti","2030","Instant replacement","12339.962"
"Haiti","2030","Zero migration","12991.663"
"Haiti","2030","Constant mortality","12611.438"
"Haiti","2030","No change","12721.192"
"Haiti","2030","Momentum","12538.503"
"Haiti","2030","Instant replacement zero migration","12625.995"
"Haiti","2030","Median PI","12700.006"
"Haiti","2030","Upper 80 PI","13041.369"
"Haiti","2030","Lower 80 PI","12372.33"
"Haiti","2030","Upper 95 PI","13231.903"
"Haiti","2030","Lower 95 PI","12203.946"
"Haiti","2029","Medium","12564.896"
"Haiti","2029","High","12780.671"
"Haiti","2029","Low","12349.242"
"Haiti","2029","Constant fertility","12650.508"
"Haiti","2029","Instant replacement","12238.399"
"Haiti","2029","Zero migration","12821.022"
"Haiti","2029","Constant mortality","12491.552"
"Haiti","2029","No change","12576.668"
"Haiti","2029","Momentum","12417.547"
"Haiti","2029","Instant replacement zero migration","12489.997"
"Haiti","2029","Median PI","12564.896"
"Haiti","2029","Upper 80 PI","12861.543"
"Haiti","2029","Lower 80 PI","12278.275"
"Haiti","2029","Upper 95 PI","13030.913"
"Haiti","2029","Lower 95 PI","12126.929"
"Haiti","2028","Medium","12428.585"
"Haiti","2028","High","12605.111"
"Haiti","2028","Low","12252.139"
"Haiti","2028","Constant fertility","12492.021"
"Haiti","2028","Instant replacement","12137.496"
"Haiti","2028","Zero migration","12649.182"
"Haiti","2028","Constant mortality","12369.583"
"Haiti","2028","No change","12432.716"
"Haiti","2028","Momentum","12296.317"
"Haiti","2028","Instant replacement zero migration","12354.592"
"Haiti","2028","Median PI","12428.585"
"Haiti","2028","Upper 80 PI","12682.705"
"Haiti","2028","Lower 80 PI","12184.178"
"Haiti","2028","Upper 95 PI","12827.217"
"Haiti","2028","Lower 95 PI","12051.025"
"Haiti","2027","Medium","12290.342"
"Haiti","2027","High","12427.863"
"Haiti","2027","Low","12152.874"
"Haiti","2027","Constant fertility","12335.076"
"Haiti","2027","Instant replacement","12037.257"
"Haiti","2027","Zero migration","12475.595"
"Haiti","2027","Constant mortality","12244.803"
"Haiti","2027","No change","12289.362"
"Haiti","2027","Momentum","12174.987"
"Haiti","2027","Instant replacement zero migration","12219.959"
"Haiti","2027","Median PI","12290.342"
"Haiti","2027","Upper 80 PI","12505.084"
"Haiti","2027","Lower 80 PI","12085.343"
"Haiti","2027","Upper 95 PI","12622.061"
"Haiti","2027","Lower 95 PI","11977.24"
"Haiti","2026","Medium","12150.613"
"Haiti","2026","High","12256.713"
"Haiti","2026","Low","12044.544"
"Haiti","2026","Constant fertility","12179.676"
"Haiti","2026","Instant replacement","11937.684"
"Haiti","2026","Zero migration","12300.894"
"Haiti","2026","Constant mortality","12117.693"
"Haiti","2026","No change","12146.664"
"Haiti","2026","Momentum","12053.755"
"Haiti","2026","Instant replacement zero migration","12086.251"
"Haiti","2026","Median PI","12150.614"
"Haiti","2026","Upper 80 PI","12324.276"
"Haiti","2026","Lower 80 PI","11985.797"
"Haiti","2026","Upper 95 PI","12421.335"
"Haiti","2026","Lower 95 PI","11898.774"
"Haiti","2025","Medium","12009.506"
"Haiti","2025","High","12091.767"
"Haiti","2025","Low","11927.262"
"Haiti","2025","Constant fertility","12025.912"
"Haiti","2025","Instant replacement","11838.882"
"Haiti","2025","Zero migration","12125.315"
"Haiti","2025","Constant mortality","11988.351"
"Haiti","2025","No change","12004.71"
"Haiti","2025","Momentum","11932.851"
"Haiti","2025","Instant replacement zero migration","11953.675"
"Haiti","2025","Median PI","12009.506"
"Haiti","2025","Upper 80 PI","12141.637"
"Haiti","2025","Lower 80 PI","11882.347"
"Haiti","2025","Upper 95 PI","12221.776"
"Haiti","2025","Lower 95 PI","11817.464"
"Haiti","2024","Medium","11867.03"
"Haiti","2024","High","11925.618"
"Haiti","2024","Low","11808.451"
"Haiti","2024","Constant fertility","11874.345"
"Haiti","2024","Instant replacement","11741.867"
"Haiti","2024","Zero migration","11948.949"
"Haiti","2024","Constant mortality","11856.346"
"Haiti","2024","No change","11863.641"
"Haiti","2024","Momentum","11812.842"
"Haiti","2024","Instant replacement zero migration","11823.311"
"Haiti","2024","Median PI","11867.03"
"Haiti","2024","Upper 80 PI","11959.659"
"Haiti","2024","Lower 80 PI","11776.255"
"Haiti","2024","Upper 95 PI","12017.814"
"Haiti","2024","Lower 95 PI","11732.601"
"Haiti","2023","Medium","11724.763"
"Haiti","2023","High","11759.828"
"Haiti","2023","Low","11689.702"
"Haiti","2023","Constant fertility","11726.59"
"Haiti","2023","Instant replacement","11648.173"
"Haiti","2023","Zero migration","11773.452"
"Haiti","2023","Constant mortality","11721.826"
"Haiti","2023","No change","11723.648"
"Haiti","2023","Momentum","11693.87"
"Haiti","2023","Instant replacement zero migration","11696.739"
"Haiti","2023","Median PI","11724.764"
"Haiti","2023","Upper 80 PI","11779.747"
"Haiti","2023","Lower 80 PI","11671.098"
"Haiti","2023","Upper 95 PI","11813.877"
"Haiti","2023","Lower 95 PI","11645.229"
"Haiti","2022","Medium","11584.996"
"Haiti","2022","High","11596.668"
"Haiti","2022","Low","11573.323"
"Haiti","2022","Constant fertility","11584.996"
"Haiti","2022","Instant replacement","11559.176"
"Haiti","2022","Zero migration","11601.121"
"Haiti","2022","Constant mortality","11584.996"
"Haiti","2022","No change","11584.996"
"Haiti","2022","Momentum","11575.301"
"Haiti","2022","Instant replacement zero migration","11575.301"
"Haiti","2022","Median PI","11584.996"
"Haiti","2022","Upper 80 PI","11603.462"
"Haiti","2022","Lower 80 PI","11567.102"
"Haiti","2022","Upper 95 PI","11614.428"
"Haiti","2022","Lower 95 PI","11558.792"
"Haiti","2021","Medium","11447.569"
"Haiti","2020","Medium","11306.801"
"Haiti","2019","Medium","11160.438"
"Haiti","2018","Medium","11012.421"
"Haiti","2017","Medium","10863.543"
"Haiti","2016","Medium","10713.849"
"Haiti","2015","Medium","10563.757"
"Haiti","2014","Medium","10412.74"
"Haiti","2013","Medium","10261.206"
"Haiti","2012","Medium","10108.539"
"Haiti","2011","Medium","9954.312"
"Haiti","2010","Medium","9842.88"
"Haiti","2009","Medium","9730.638"
"Haiti","2008","Medium","9575.247"
"Haiti","2007","Medium","9420.826"
"Haiti","2006","Medium","9266.288"
"Haiti","2005","Medium","9111.9"
"Haiti","2004","Medium","8961.489"
"Haiti","2003","Medium","8812.245"
"Haiti","2002","Medium","8661.546"
"Haiti","2001","Medium","8511.728"
"Haiti","2000","Medium","8360.225"
"Haiti","1999","Medium","8208.941"
"Haiti","1998","Medium","8060.896"
"Haiti","1997","Medium","7915.172"
"Haiti","1996","Medium","7770.593"
"Haiti","1995","Medium","7627.316"
"Haiti","1994","Medium","7486.091"
"Haiti","1993","Medium","7345.94"
"Haiti","1992","Medium","7205.78"
"Haiti","1991","Medium","7066.055"
"Haiti","1990","Medium","6925.331"
"Haiti","1989","Medium","6784.161"
"Haiti","1988","Medium","6644.959"
"Haiti","1987","Medium","6508.349"
"Haiti","1986","Medium","6375.097"
"Haiti","1985","Medium","6245.539"
"Haiti","1984","Medium","6119.932"
"Haiti","1983","Medium","5997.739"
"Haiti","1982","Medium","5877.684"
"Haiti","1981","Medium","5760.197"
"Haiti","1980","Medium","5646.676"
"Haiti","1979","Medium","5536.423"
"Haiti","1978","Medium","5428.667"
"Haiti","1977","Medium","5323.827"
"Haiti","1976","Medium","5222.342"
"Haiti","1975","Medium","5124.56"
"Haiti","1974","Medium","5030.652"
"Haiti","1973","Medium","4940.71"
"Haiti","1972","Medium","4853.117"
"Haiti","1971","Medium","4766.423"
"Haiti","1970","Medium","4680.812"
"Haiti","1969","Medium","4596.642"
"Haiti","1968","Medium","4514.006"
"Haiti","1967","Medium","4432.716"
"Haiti","1966","Medium","4352.949"
"Haiti","1965","Medium","4274.348"
"Haiti","1964","Medium","4196.349"
"Haiti","1963","Medium","4122.26"
"Haiti","1962","Medium","4049.504"
"Haiti","1961","Medium","3974.934"
"Haiti","1960","Medium","3901.139"
"Haiti","1959","Medium","3827.747"
"Haiti","1958","Medium","3754.874"
"Haiti","1957","Medium","3683.628"
"Haiti","1956","Medium","3613.972"
"Haiti","1955","Medium","3545.999"
"Haiti","1954","Medium","3480.966"
"Haiti","1953","Medium","3418.644"
"Haiti","1952","Medium","3358.719"
"Haiti","1951","Medium","3301.802"
"Haiti","1950","Medium","3247.231"

